text,label
[THY] O bahsettiğiniz 300'den önce pek çok direnç var yalnız. Geçilmesi vakit alabilecek.,Hedef Fiyat Sorgulama
[THY] Düşebilirsin satmiyorum 300 den satacağım hedefim 3 ay,Alım-Satım Niyeti
"[THY] Bugün ve yarın 271 olsa yarın için çıkan 5 günlük ortalama 268,45 idi... Olayı yavaşlatmak için ellerinden geleni yapıyorlar",Genel Bilgi/Durum
"[THY] Önceki kapamış 268,50 bugün açılış 271 ve su ana dek gördüğü yüksek de 271,75",Genel Bilgi/Durum
[THY] ben mecburi gap diyorum ama genelde gün içinde geri dönebiliyor,Piyasa Trend/Tahmin
[THY] Beyler 271 den 500 bin girsemmi beklesemmi 268 leri görürmü gün içi,Hedef Fiyat Sorgulama
[THY] Aselsan duser bu çıkar artik,Piyasa Trend/Tahmin
[THY] Gerçekten ucuz zamanlar belkide yıl sonu 1500 olacak kim bilir değilmi aselsan 40 lirada 240 lira oldu mesela. Ytd,Piyasa Trend/Tahmin
"[THY] Türkiye, Çin Halk Cumhuriyeti vatandaşlarına vizeyi kaldırdı.Hayırlı olsun",Risk ve Haber Analizi
[THY] Çin 80-140.milyon arası turist çıkışı varmış. Kültür turizmini seviyorlar siğer asya ülkeleri gibi kesinlikle faydası olacaktır.,Risk ve Haber Analizi
[THY] Bu yıl sonu tahminim 200,Piyasa Trend/Tahmin
[THY] Bu hisse çok sağlam ama bankadan gümüş almakta çok mantıklı Ytd,Genel Bilgi/Durum
"[THY] Türkiye, Çin Halk Cumhuriyeti vatandaşlarına vizeyi kaldırdı. Tavan beklerim.ytd",Risk ve Haber Analizi
[THY] Ben +3 yapsın onada razıyım,Piyasa Trend/Tahmin
[THY] Yeni yılda güzel bir tavan bekliyorum kumarcı batakçılara inat,Piyasa Trend/Tahmin
[THY] Bugün yeni yıl tabanı olabilir,Piyasa Trend/Tahmin
[THY] Bu hisse için2026da 6 dolar üstü yatırım yapmamanızı öneririm,Piyasa Trend/Tahmin
[THY] am şimdi 3yıllık karına şirketi veriyorlarsa demekki 1.5dolar oluca her 8 ayda bir tane bokyolları sahibi olursan...,Genel Bilgi/Durum
[THY] 13 dolar beklentisi var,Piyasa Trend/Tahmin
"[THY] hissemizin durumu güvensiz bölgede 271,25 üzerine geçmek için 267,75 geçebilmemiz gerekiyor ve 272 üzerinde kapanış yaparsak 280 yolculuk başlayabilir.",Piyasa Trend/Tahmin
[THY] Tek buradaki forum yazıları siyasi diyer yerlerde bu kadar siyasi konuşmalar yok belli bir grup hisse yukselmesin diye elinden geleni yapıyor,Genel Bilgi/Durum
[THY] 3yildir 265 bantinda gitdi geldi bi 3yilda 300veya 400tl bandinda git gel yaşar,Piyasa Trend/Tahmin
"[THY] Türkiye, Çin Halk Cumhuriyeti vatandaşlarına vizeyi kaldırdı.Yarın tavan beklerim.ytd",Risk ve Haber Analizi
"[THY] Sela okunduğu gün bu hisse 600 ü görür, demedi demeyin. Ytd",Piyasa Trend/Tahmin
[THY] Akşamdan dübrler yağlansın sabaha fırsat bulazsınız 250 geliyür..,Piyasa Trend/Tahmin
[THY] Pegasus unda toparlaması gerek yoksa bu tek başına çıkamaz ondan ayrılırsa buradan kara geçmeye başlayan kısa vadelciler pegasusa kaymaya başlar,Piyasa Trend/Tahmin
[THY] Bence Pegasustakiler buraya gelsin hep birlikte kazanalım.,Genel Bilgi/Durum
"[THY] Thy 'yi düşük ,daha düşük fiyattan almayı umut edenler ,thy yükselir korkusu sarmış sanki.",Genel Bilgi/Durum
[THY] Bak bak eskiden ülkede umut varmış millet saz çalıp oynuyormuş... çin vatandaşlarına vize kalkması olumlu...,Risk ve Haber Analizi
[THY] Dislike atanlar cuma günü Tavan Bekleyen kardeşlerimizdir :))))),Genel Bilgi/Durum
"[THY] Türkiye, Çin Halk Cumhuriyeti vatandaşlarına vizeyi kaldırdı.2 Ocak 2026 dan itibaren yürürlüğe girecek.Resmi Gazetede yayınlandı.",Risk ve Haber Analizi
[THY] Sanki şuan şirket kar etmiyor mu yeterince? Problem başka,Genel Bilgi/Durum
[THY] çinli turist işi çok iyi haber. Bunlar zaten 2010 başlarında topkapı'da fink atıyorlardı güzel olur havacılık için.,Risk ve Haber Analizi
[THY] Kültür ve Turizm Bakanlığı verilerine göre 2023 yılında Türkiye’yi ziyaret eden Çinli turist sayısı 248 bin 100 iken bu sayı 2024’te 409 bin 700’e ulaştı.,Risk ve Haber Analizi
[THY] ne kadar turist geldiğinle övenmek te ayrı bir durum ne kadar gönderebiliyon önemli olan bu olmalı bu forumda kaç kişi var sor kaçı yurt dışı görmüş,Genel Bilgi/Durum
[THY] 2026 yıl sonu tahminim 203 tl,Piyasa Trend/Tahmin
[THY] Benim de 2030 yılı tahminim 300tl ve Mianın sıkıntılısının tabiri ile o da belki :))),Piyasa Trend/Tahmin
[THY] Bu vizenin ka ldırılması planlı ve çok iyi düşünülmüş bir karar. havayolu şirketleri için bir news destek. inşallah iyi olur. YTD.,Risk ve Haber Analizi
[THY] 80-145 milyon yurtdışı çıkış yapan Çinli turist var buradan biraz pasta alsa yeter,Risk ve Haber Analizi
[THY] Cuma günü en az 1 tavan yakışır.Çin ile vize kalktı.,Risk ve Haber Analizi
[THY] Herkes Çine gitmek için sıraya girmişti zaten :)),Genel Bilgi/Durum
[THY] Battal Gazi bize hala vize var zaten giden ne kadar olabilir ki önemli olan Çin'den gelecekler,Risk ve Haber Analizi
[THY] Geniş gövdeli uçağa sahip olan THY için bir pazar oluştu Pegasus ise iç hatlardaki çinli turist talebini karşılayacak,Risk ve Haber Analizi
"[THY] Arkadaşlar,portföyünüzde THYO gibi hisseniz varsa,kendinizi germeyin.beterin beteri var.bu hissenin defter değeri yaklaşık 612 ₺fk'sı 3,51",Genel Bilgi/Durum
"[THY] 1,5 milyar Çinli Thy bileti Alsa",Risk ve Haber Analizi
"[THY] 269.50 den verdim. Kaç defa denedi, aşamadı. 4-5 kez deneyip geçemedi. Pegasus kan kırmızısı.",Alım-Satım Niyeti
[THY] 1 yıl önce aldığım bu hissede zarardayım 😀,Genel Bilgi/Durum
[THY] boşa sevinmeyin çinliler asla türk uçaklarını tercih etmiyor. hem fiyat 2 katı hem yemek tercihleri çok farklı.,Risk ve Haber Analizi
[THY] Olsun pgss a yarar ama burda hiçbir şeye bakmazlar tahtaların içine kaçmış ky da ne kadar mal olduğuna bakarlar,Genel Bilgi/Durum
[THY] 1 buçuk milyar nüfuslu Çinlilere vize kalkmış hadi çıkın çıkın gelin doldurun uçakları güzel haber budami gol değil lan,Risk ve Haber Analizi
[THY] Boş şeylere umut bağlamayın bir günde yüzde yüz yapmayacak yükselişe geçerken alırsınız ne bekliyorsunuz bunu,Genel Bilgi/Durum
[THY] çine vize kalksa ne olur. zaten e-vize üstünden kafadan 30 gün veriyor her gelene.,Risk ve Haber Analizi
"[THY] 1,5 milyar çinli var.85 milyonu gelse aynı anda ülke nufüsunu geçer :) thy köşe olur",Risk ve Haber Analizi
"[THY] #SonDakika Türkiye, Çin vatandaşlarına vizeyi kaldırdı. Karar 2 Ocak'ta yürürlüğe girecek.THYAO VE PEGASUS HİSSEDARLARINA HAYIRLI OLSUN.",Risk ve Haber Analizi
"[THY] Akın akın Anadolu diyosun yani,hadi bakalım.",Genel Bilgi/Durum
[THY] gece viopu nasıl,Genel Bilgi/Durum
[THY] kapalı galiba bu ayınki bitti 1. ayında akşam şu an işlem göremiyorum oda kapalı,Genel Bilgi/Durum
"[THY] Kendinizi rakamlara boğmayın,takasları takip edin zira 4 aydır takasları bozuk direncin üzerinde dahi saatlik kalamadı direnç dediğimizde 280 ha:)))",Genel Bilgi/Durum
"[THY] Habire top çewiriyo kaşarlar,dün ak,hsbc sattı,bofa aldı,bugün bofa sattı yapı kredi aldı yarın yine yapı kredi satar hsbc alır",Genel Bilgi/Durum
"[THY] Hiç bir bokun düzeldiği yok,takaslar halihazırda ya..k gibi yani boşa kısa wade umutlanmayın..",Genel Bilgi/Durum
"[THY] Raw Bey bugünkü kapanışla tüm ortalamalr şu hale geldi. Sma olarak. 31.12.2025 268,50 % 0,28 (5): 268,00 (8):269,22 (13):271,31...",Genel Bilgi/Durum
[THY] ilk günden kar ettim ayağım uğurlu geldi sizede,Genel Bilgi/Durum
[THY] Bu arada 19 Aralıktan beri ilk kez 5 günlük ortalaması üstünde bugün kapanış yapmış oldu.,Genel Bilgi/Durum
[THY] Hem varant hem viop 3. Ay vadeye pull back umuduyla girdik bakalım hadi hayırlısı.,Alım-Satım Niyeti
"[THY] Bana ne olur diye soranlar. Ben bunu 10 günde ne olur diye söyleyemem... Bugün ve yarın 271 olsa yarın için çıkan 5 günlük ortalama 268,45 idi",Piyasa Trend/Tahmin
[THY] Endeks 11320 altına kapattığı için sonraki işlem günüde 5 günlük ortalaması 21 günlük altında başlayacak. Yani endekste trend kısada düşüş. YTD.,Piyasa Trend/Tahmin
"[THY] Vade sonu olduğu için , cuma İstanbul pazartesi de tüik enflasyon açıklaması sınrası düşeni kırıp geçer diye düşünüyorum",Piyasa Trend/Tahmin
[THY] veya 8 günlüğü de 21 altına düşürmeye çalışırlar. Genelde yaptıkları bu. Bu durumda 13 de sonra sıraya girer.,Piyasa Trend/Tahmin
[THY] 10 gunluk beklenti nedir acaba yeni aldim hu hisseyi,Alım-Satım Niyeti
[THY] Askerlik yaptıysan sürünmeyi öğrenmişsindir buda süründürüyor işte :(,Genel Bilgi/Durum
