text,label
3 yıldır zarar ettiren dolar bazında yerinde sayan hisseye bir de anlık bakıyorlar 3 yılın enflasyon maliyetini bile yapmıyor 1 saat şöyle oldu 2 saat böyle oldu,Risk ve Haber Analizi
ZAZ anla artık hisse çıkmayacak diyen yok zaten bu Ay bir Ton Pozitif gelişme var anla artık anla ben kimsenin Zarar etmesini istemem illaki çıkacak illaki Zirvesi ve Yeni Zirveler için Zemin hazırlar bunlar değil dert Cevap Cevap deyip durma yalan yanlış birşey yazdığım yok benim,Genel Bilgi/Durum
"Ben kovırmıyorum ama bak sen sorduğum basit bir soruya cevap vermekten kaçınıp üstüne yazıyorsun. Hisse sana cevabını verdi zaten şu anda. Kaybol şimdi. 272,75 gördü ve kimin boş yazdığı böylece net ortaya çıktı.",Genel Bilgi/Durum
Doğru olmayan tahtacılar Oyunla devam eden Piyasa yapıcıyı tüm hisselerde gördüm görmeye devam ediyorum ama Kazandığım hiçbir hisseyi de Övmem eğer doğru hareketleri varsa Eyvallah başımın üstünde Yeri var ama tersi ise ASLA BEN DİLSİZ ŞEYTAN OLMADIM OLMAMDA,Genel Bilgi/Durum
Ocak yani Bu ayda Okadar pozitif gelişme Varki şuan vede ay Sonuna kadar fiyatın Nerde olması gerektiğini herkez biliyor bakalım Oraya gelecek mi dediğim gibi Sonuca bakmak lazım,Alım-Satım Niyeti
Benim kendimi rahatlatma yolum dese mesajları ciddiye alınmayacak. aklı olan satar dediğim gibi amacım sattırmak o nedenle ağlama mesajları kesintisiz yapıyorum ki bezmiş olan insanların psikolojisine oynuyorum demiş olacak. Onu da diyemiyor bu nedenle. Fena köşeye sıkıştı ve bana önce cevap vermedi sonra ısrarla sorunca da 3 kere yok boş yapma yok endeks rallide bakalım bu ne yapabilecek vs saçmaladı. Elemansan elemanım de. Ne var ki bunda?:)))),Alım-Satım Niyeti
Yahu Akıllı ol Aracı kurum dediklerin insanları kandıran Onlar oldu Her Yıl Hedef fiyatı Verdiler ama ilk Satan Onlar oldu boşver bunları hep aynı şeyi yazmaya gerek yok bak,Hedef Fiyat Sorgulama
Cevap istiyorum. Boş boş şeyler yazıyorsun sorduğuma cevap yerine. İşine gelmedi mi sorulan şey Emre. Bu bile senin ne olduğunu net anlatıyor işte. Aracı kurum elemanı olduğunu yani.,Genel Bilgi/Durum
Vade sonu da bittiğine göre yolumuza bakabiliriz Enflasyon verisiyle beraber,Risk ve Haber Analizi
Boş yapma hadi Yeni Yıl Rallisi başladı Endekste bakalım bizim dünyanın Sayılı hava Yolu ve TÜRKİYE nin Gururu Thy miz Napcak,Alım-Satım Niyeti
eee ne yapalım Emre. Aklı olan satar mı diyorsun gene. Sen dedin diye herkes satması mı gerekiyor yani. Tüm bu ağlamaların amacı ne? Vaktinde aklı olan satar demiştin şimdi korkudan onu yazamaıyorsun da.. Bu ağlama faaliyetinin amacı ne? Neye yarıyor yani? Onu anlat bakalım. Senin kendini rahatlatma yolun mu bu mesajlarının amacı? Onu söyle sen.,Alım-Satım Niyeti
Bu hisseden zamanında en çok kazanan nerdeyse ben al Satla kazanan ben inan bana ben Övmüyorum çünkü doğru hareket yapmadı ve yapmıyor istesem kazandım diye neler yazarım bu yanlış bas göre,Genel Bilgi/Durum
Seni bıktırmak istemiyorum Yazmak istediğin kadar yaz Faydası olduğun insanlar için ben Teşekkür ederim Lakin tek istediğim Övülecek bir Tarafı yok bu hisseyi Övmeyin Yeter bana,Genel Bilgi/Durum
İyide hiçbir hareketi doğru olmayan hissenin Neyinin Kademesini Seninle Tartışayım doğru hareketi isteyince yapıyor bende buna gıcık oluyorum yoksa tabiki yazarım,Genel Bilgi/Durum
Ben Seni anlıyorum da Senin Kafan halen bilgi Destek direnç ayağına yazmak LAFTAN ANLA isterseler bu grafikleri çalıştırır yoksa kimse bi bok yapamaz Buda demek oluyorki doğru hareket değil Tahtacı ve Oyunları,Hedef Fiyat Sorgulama
Sende kafana Sok Şunu bize ve bizlere Direnci desteği Hacimi ve pozitif alanı öğreten Tahtacı bu yazdıklarımı Tahtacı piyasa yapıcı İşine geldiğinde Uygular herzaman böyle olmuştur yani nezaman isterlerse bu durumları Ozaman çalıştırırlar yani İsteğe bağlı kendini kandırma istediği kadar aşağı basıyor istediği kadar yukarı,Genel Bilgi/Durum
İnat ettiysen de 286 üstünde kapanışlar görmeden 300 bile görünürde yok. 286 ya kadar da bir sürü direnç var. Bilgin olsun o zaman. Durum bu ve sen ağlayınca değişmeyecek bu durum. Daha iyi daha hızlı daha çok değerlendirebileceğin yer varsa buyur gerekeni yap. Seni çekmek zorunda değil insanlar. Yazdıklarının faydası yok. Ne olduğunu bile bilmiyorsun baksana.,Hedef Fiyat Sorgulama
Asıl hisseyi olmayan Sensin boş yapma yalan Dolanla bi yere gidersin Sen kimin için yıllardır kime yaranmak için grafik yazıyorsun insanları Çocuk mu zannediyorsun geç bunları geç,Genel Bilgi/Durum
Gelelim THY ye İnat ettim zaten hiçbir kuvvet bu hissede beni Terste bırakamaz öyle bir şansı yok eninde sonunda verecek O beklediğim zamanı,Genel Bilgi/Durum
"Al Sat yapmadığımı kim söyledi herşeyi yazmak Zorunda mıyım Okadar da değil Lakin 2 defa düşün 4 ayda 2 defa Tepki alımı oldu birisi 280 üstü diğeri geçenki 278 🤣 bu ikisi Herkezi Al Satla Zengin etti aynen Ne yazmamı bekliyorsun 1,5 Dairelik Para basmışım ben Tam Tamına Pegasusu 195,85 den aldım 215,30 dan verdim adam akıllı KAR verdi uyardım düşecek diye Gapı da Var dedim bak 192 ye geldi ama doğru olduğum için dinlemeyene Oda girdi",Alım-Satım Niyeti
Borsada 3 Yıldır Doğru hareket yok doğru olan ve doğru bilinen Herşeyi Tersine çevirdiler aldatmaca yani O yüzden bana desteği direnci kademeyi boşa anlatma Evet Faydan Var bir çok Kişiye ama dediğim gibi Sebepsiz yere hiçbir Negatif olumsuz haber yokken hiçbir sıkıntı yokken Sadece düşürdüler yani Yine ben Genel değerlendirme yaparım yani Sonuca bakarım,Risk ve Haber Analizi
O zaman arada al sat yapmayı bilmiyorsan ya ağlamayacaksın kaderine razı geleceksin en temel göstergeleri takip etmeyi bilmiyorsan veya vadeliden ayrılmayacaksın Emre. Senin sorumluluğun. Hisse sürekli yukarı çıkacak diye sen aldıktan sonra sana garanti veren mi oldu? Senin sorumluluğun. Yemiyorsa bu piyasaya girmeyeceksin. Bu kadar basit.,Genel Bilgi/Durum
Neyine Ağlayacan Pazarlamacı ve Hacimci Yılı Nasıl kapattığı ortada Nasıl açtığı ortada halen hiçbir düzgün hareketi yok Neyine düzgün yazacam artık geçtim ben 3 Yıldır batanı zarar edeni falan 4 aydır alan bile birşey kazanmamış Sana 30 Eylülde birşey yapmışlar ya🤣 daha öncesi var 1 eylülden beri Sadece düşüyor hisse 4 ay olmuş Zirvesine gelecekte insanlar Hesap yapacak Acaba Zengin olduk mu diye Aynen,Genel Bilgi/Durum
Emre direnç bir günde oluşmaz önce nedir git onu öğren veya ağlama faaliyetine devam et. Ağlamaya ara verdiğinde defterinin kenarına süs falan da yapabilirsin boyama kalemin varsa. Tavsiyedir. Belki tasfiye de olur :)),Hedef Fiyat Sorgulama
Ölü gibi hareketler yap her 50 kuruş üste bi Kademe Satış gir Aynen aynen direnç Var aynen,Hedef Fiyat Sorgulama
Şimdi kelimeler hazır Manası hazır Yok GAPLI açtı yok dirençler Var Laa gidinla Laa Mileti oyalamaktan başka hiçbir bok yok bile bile GAPLI Aç ondan sonra Onu bahane et sonra her 2 Tl de bi Direnç Var beklet Tamamen paranın Eritmeye Çalıştığı Hisse be Yer,Hedef Fiyat Sorgulama
"teknik analize göre 271,75 bandı önemli bir direnç olarak çalışmış burası gün zaman diliminde 20 günlük hareketli ortalamadır. 271.75 ve 272 aşılırsa bizi 278 - 279 bölgelerine taşıyabilir. PGSUS'a göre daha iyi bir toparlanma gösterdi. Temel analizi 100 uçağı var ama piyasa 50 uçak olarak fiyatlıyor.",Hedef Fiyat Sorgulama
Piyasa şirketin borç yükünden korktuğu için yatırım yapmaktan çekiniyor.,Risk ve Haber Analizi
O bahsettiğiniz 300'den önce pek çok direnç var yalnız. Geçilmesi vakit alabilecek. Bilginiz olsun.,Hedef Fiyat Sorgulama
Düşebilirsin satmiyorum 300 den satacağım hedefim 3 ay,Hedef Fiyat Sorgulama
Gerçekten ucuz zamanlar belkide yıl sonu 1500 olacak kim bilir değilmi aselsan 40 lirada 240 lira oldu mesela. Ytd,Piyasa Trend/Tahmin
"Türkiye, Çin Halk Cumhuriyeti vatandaşlarına vizeyi kaldırdı.Hayırlı olsun",Risk ve Haber Analizi
Elinde gümüş olan var mı Thy haricinde ?,Genel Bilgi/Durum
Eray sen tam bjr oe sin haberin olsun,Risk ve Haber Analizi
Bu hisse çok sağlam ama bankadan gümüş almakta çok mantıklı Ytd,Genel Bilgi/Durum
"Türkiye, Çin Halk Cumhuriyeti vatandaşlarına vizeyi kaldırdı. Tavan beklerim.ytd",Risk ve Haber Analizi
Bu hisse için2026da 6 dolar üstü yatırım yapmamanızı öneririm,Genel Bilgi/Durum
Haklısın 2 dolar bile çok 2020de zaten 1.5dolar bile değilmiş de am şimdi 3yıllık karına şirketi veriyorlarsa demekki 1.5dolar oluca her 8 ayda bir tane bokyolları sahibi olursan yılda 2.5 bokyolları 10 yılda müşteri ve karlılıkda artarsa belki 10yılda 50tane bokyolları firman olur geçmişte ki Karunun adını bile kazırlar ilerde bokkyollu bokkpartili bokkbademli pzvnggler gibi zengin derler Karunu kimse bilmez. eee adamlar yalnız yemek istiyor ama yalnız yiyen yalnız ölürmüş yeğen :))),Risk ve Haber Analizi
"iyi geceler dostlar hissemizin durumu güvensiz bölgede 271,25 üzerine geçmek için 267,75 geçebilmemiz gerekiyor ve 272 üzerinde kapanış yaparsak 280 yolculuk başlayabilir. Kurumların şuanki hareketi bu bölgelere demir atmış olması beklentisi doların 50TL olmasını beklediğini tahmin ediyorum. Dolar 50 ve üzerine atıncaya kadar hissenin değer kaybetmeye devam edeceği yönünde beklentim var. bu yorum tavsiye içermez bilgi amaçlıdır.",Piyasa Trend/Tahmin
Tek buradaki forum yazıları siyasi diyer yerlerde bu kadar siyasi konuşmalar yok belli bir grup hisse yukselmesin diye elinden geleni yapıyor,Genel Bilgi/Durum
"Türkiye, Çin Halk Cumhuriyeti vatandaşlarına vizeyi kaldırdı.Yarın tavan beklerim.ytd",Risk ve Haber Analizi
pasifik teki 5 bin nufüslu ada devletleri bile kendi vatandaşına vize uygulayana vize uygular MÜTEKABİLİYET YASASI... ama önce devlet olman lazım tabiii...,Risk ve Haber Analizi
"Sela okunduğu gün bu hisse 600 ü görür, demedi demeyin. Ytd",Genel Bilgi/Durum
Ne yazalım neyi yazmayalım..nasıl olsa o algoritmanın her yere nüfuz etmiş....sizin çizdiğiniz sınır dışında ki hiç bir yazıya hiç bir yerde müsade vermiyor...kendinize beyinden yoksun sorgulayıp sormayan bir kitle yaratmak istiyorsunuz da....maalesef size bağımlı olmayan biz gibilerde o işe fazla yaramıyor.. ancak bizim gibilerin yazılarına geçit vermeyerek kendinizi tatmin etmekle yetinin.,Alım-Satım Niyeti
Gaz bulduk battaniye altından çıkayım mı,Genel Bilgi/Durum
2 gemi daha geliyormuş 2 battaniye daha mı alsam,Genel Bilgi/Durum
İki kere ossur battaniyenin altı sıcacık olur,Genel Bilgi/Durum
Fanatiksiniz hala savunuyorsun hadi kamergenç başındaki çilingire bakalım 2026 da o desteklediklerinizin neler yaptığını daha detaylı göreceğiz,Hedef Fiyat Sorgulama
Pegasus unda toparlaması gerek yoksa bu tek başına çıkamaz ondan ayrılırsa buradan kara geçmeye başlayan kısa vadelciler pegasusa kaymaya başlar dipten alalım diye grafikler çok ara açmıyor gördüğüm kadar.,Alım-Satım Niyeti
Bence Pegasustakiler buraya gelsin hep birlikte kazanalım.,Alım-Satım Niyeti
her isteyen çinlinin internetten başvurup kafadan 30 gün aldıgını sonra isterse burda uzatabildigini daha bilmiyorsun. gelmiş burda vizyondan bahsediyorsun. sende az vizyon beyin olsa her çinli istedigi gibi girebilirken biz niye onların ülkesine rahatça giremiyoruz diye sorardın. bir ülkeye vize kaldırmayı diplomatik başarı sanıyorsunuz. sonra da burda vizyondan bahsdiyorsunuz,Risk ve Haber Analizi
"Thy 'yi düşük ,daha düşük fiyattan almayı umut edenler ,thy yükselir korkusu sarmış sanki.",Genel Bilgi/Durum
Bak bak eskiden ülkede umut varmış millet saz çalıp oynuyormuş zaten aklınızda hep saz çalıp dansöze para takmak kalmış çin vatandaşlarına vize kalkması olumlu sadece turistler değil tüm çin şirket yetkilileri ülkemize gelecektir ülkede başka ticari kapılarda açılacaktır müşterek üretim fırsatları olacaktır giden gelen ticari ürünler thy kargo tarafınada seyahat tarafınada olumlu yansır,Risk ve Haber Analizi
"Türkiye, Çin Halk Cumhuriyeti vatandaşlarına vizeyi kaldırdı.2 Ocak 2026 dan itibaren yürürlüğe girecek.Resmi Gazetede yayınlandı. #thyao Ulaşım ve Turizm sektörüne Müjde geldi #Sondakika",Risk ve Haber Analizi
Sanki şuan şirket kar etmiyor mu yeterince? Problem başka,Risk ve Haber Analizi
çinli turist işi çok iyi haber. Bunlar zaten 2010 başlarında topkapı'da fink atıyorlardı güzel olur havacılık için.,Risk ve Haber Analizi
"İLETİŞİM BAŞKANLIĞININ SİTESİ 14.04.2025 TARİHLİ HABERİ Türkiye, son yıllarda Çinli turistlerin en gözde yurt dışı destinasyonlarından biri hâline geldi. Kültür ve Turizm Bakanlığı verilerine göre 2023 yılında Türkiye’yi ziyaret eden Çinli turist sayısı 248 bin 100 iken bu sayı 2024’te 409 bin 700’e ulaştı. Türkiye, Çin’den yıllık 1 milyon turist çekmeyi ve bu sayıyı iki katına çıkarmayı hedefliyor.",Risk ve Haber Analizi
ne kadar turist geldiğinle övenmek te ayrı bir durum ne kadar gönderebiliyon önemli olan bu olmalı bu forumda kaç kişi var sor kaçı yurt dışı görmüş,Genel Bilgi/Durum
2026 yıl sonu tahminim 203 tl,Piyasa Trend/Tahmin
Benim de 2030 yılı tahminim 300tl ve Mianın sıkıntılısının tabiri ile o da belki :))),Piyasa Trend/Tahmin
Bu vizenin ka ldırılması planlı ve çok iyi düşünülmüş bir karar. havayolu şirketleri için bir news destek. inşallah iyi olur. YTD.,Risk ve Haber Analizi
Cuma günü en az 1 tavan yakışır.Çin ile vize kalktı.,Risk ve Haber Analizi
Battal Gazi bize hala vize var zaten giden ne kadar olabilir ki önemli olan Çin'den gelecekler,Risk ve Haber Analizi
Geniş gövdeli uçağa sahip olan THY için bir pazar oluştu Pegasus ise iç hatlardaki çinli turist talebini karşılayacak hatta türkiye avrupa üstüne çinli turist taşıma gibi bir 2 cil misyon üstlenebilir.,Genel Bilgi/Durum
"Arkadaşlar,portföyünüzde THYO gibi hisseniz varsa,kendinizi germeyin.beterin beteri var.bu hissenin defter değeri yaklaşık 612 ₺fk'sı 3,51 neden endişe ediyorsunuz? sabredin.herkese sağlıklı yıllar diliyorum.",Genel Bilgi/Durum
"1,5 milyar Çinli Thy bileti Alsa",Genel Bilgi/Durum
1 yıl önce aldığım bu hissede zarardayım ,Genel Bilgi/Durum
Bu sizin profilden. 19.08.2025 15:19 thy gayet iyi yükseldi bu süreçte sinir stres neye tam olarak anlamış değilim,Genel Bilgi/Durum
boşa sevinmeyin çinliler asla türk uçaklarını tercih etmiyor. hem fiyat 2 katı hem yemek tercihleri çok farklı. özetle karar bir pka yaramaz. zaten 30 du 90 güne çıkarılmış. turizm canlanacakmışmış. yiyosa çine giriş vizesini kaldırt. boş show,Risk ve Haber Analizi
1 buçuk milyar nüfuslu Çinlilere vize kalkmış hadi çıkın çıkın gelin doldurun uçakları güzel haber budami gol değil lan,Risk ve Haber Analizi
Boş şeylere umut bağlamayın bir günde yüzde yüz yapmayacak yükselişe geçerken alırsınız ne bekliyorsunuz bunu,Piyasa Trend/Tahmin
"çine vize kalksa ne olur. zaten e-vize üstünden kafadan 30 gün veriyor her gelene. ama biz çine gidemiyoruz vizesiz. ocakta gidecegim tekrar, özel resmi davet mektubuyla anca vize alabiliyoruz,",Risk ve Haber Analizi
"1,5 milyar çinli var.85 milyonu gelse aynı anda ülke nufüsunu geçer :) thy köşe olur",Genel Bilgi/Durum
"#SonDakika Türkiye, Çin vatandaşlarına vizeyi kaldırdı. Karar 2 Ocak'ta yürürlüğe girecek.THYAO VE PEGASUS HİSSEDARLARINA HAYIRLI OLSUN.",Risk ve Haber Analizi
"Akın akın Anadolu diyosun yani,hadi bakalım.",Alım-Satım Niyeti
"Kendinizi rakamlara boğmayın,takasları takip edin zira 4 aydır takasları bozuk direncin üzerinde dahi saatlik kalamadı direnç dediğimizde 280 ha:)))",Hedef Fiyat Sorgulama
"Ömrünü borsada geçiren sensin refez. Senin bir mesleğin yok varsa da yapmamışsın veya yok. Benim emekli olduğum bir mesleğim var ama evet senin gibi bilemeyip garanti olsun diye 0,25 kurusa al sat yaparak kendimi borsacı ilan etmiyorum.",Genel Bilgi/Durum
Rica ederim. İşinize yarayan bir şey ise kapanışlarda hatırlatın sma olarak atarım . Taş atıp kolum yorulmuyor sonuçta.,Piyasa Trend/Tahmin
Olaylara fransız ama bokyolları uzmanlık alanı hayatta bilek bir işe yarar mı sanmam düşünsene konun komşun soracak işiniz borsa.uzmanlık alanınız. Bokyolları :))) ne boktan birşeymiş o demezler ni.neyse vardır muhakkak bunda da bir hayır,Genel Bilgi/Durum
hadi iyi yıllar hepinize akşam rakıyı fazla içip sarhoş olmayın piyango aldım 50 tane ceyrek cıkarsa süper olur her yıl alırım 50 çeyrek ama henüz çıkmadı belki bu yıl olur,Alım-Satım Niyeti
Niye isim degistirip duruyorsun önceki hesabına ne oldu,Genel Bilgi/Durum
"Raw Bey bugünkü kapanışla tüm ortalamalr şu hale geldi. Sma olarak. 31.12.2025 268,50 % 0,28 (5): 268,00 (8):269,22 (13):271,31 (21): 271,37 (34): 272,03 (50): 276,64 (55): 278,42 (89): 294,22 (100): 298,73 (133):294,76 (200): 296,37 (233): 299,47",Piyasa Trend/Tahmin
"Bu arada 19 Aralıktan beri ilk kez 5 günlük ortalaması üstünde bugün kapanış yapmış oldu. Bugünkü 268,50 kapanışla 5 günlük ortalama 268 (sma).",Piyasa Trend/Tahmin
"Hem varant hem viop 3. Ay vadeye pull back umuduyla girdik bakalım hadi hayırlısı. Hareketli ortalama bilgilendirmeleriniz için çok teşekkürler, minnettarlığımı bildiririm Zaz hanım",Alım-Satım Niyeti
Endeks 11320 altına kapattığı için sonraki işlem günüde 5 günlük ortalaması 21 günlük altında başlayacak. Yani endekste trend kısada düşüş. YTD.,Piyasa Trend/Tahmin
"Vade sonu olduğu için , cuma İstanbul pazartesi de tüik enflasyon açıklaması sınrası düşeni kırıp geçer diye düşünüyorum",Risk ve Haber Analizi
10 gunluk beklenti nedir acaba yeni aldim hu hisseyi,Piyasa Trend/Tahmin
