text,label
"[GUMUS] Borrell: Avrupa, soğuk savaştan bu yana en tehlikeli dönemi yaşıyor ! Avrupa Birliği (AB) Dış İlişkiler ve Güvenlik Politikası Yüksek Temsilcisi Josep Borrell, Rusya'nın Ukrayna sınırındaki askeri yığınağına yönelik ABD'nin kaygılarını paylaştığını ve Avrupa'nın Soğuk Savaştan sonraki en tehlikeli dönemden geçtiğini söyledi.",Risk ve Haber Analizi
[THY] Bu hisse için2026da 6 dolar üstü yatırım yapmamanızı öneririm,Genel Bilgi/Durum
[KCHOL] Koç u moç u yok borsanın yatırımcıyı yakalayan elşne veriyor bekle şimdi diyorlar,Genel Bilgi/Durum
"[GUMUS] ....Ekonomist Selçuk Geçer'den çok çarpıcı dolar ve altın tahmini geldi. Geçer, &quot;Dolar 14'ü kırarsa 26 TL'yı görür. Gram altın 1500'ü görecek&quot; dedi....",Hedef Fiyat Sorgulama
[GARAN] Ayın bitmesine 7 gün kaldı. Kırmız et dışında sorun yaratan bir ürün yok. 0.50 Aralık enflasyonu bağıra çağıra geliyor.,Risk ve Haber Analizi
[USDTRY] her ay 1 lira artarsa sene sonu 55 lira,Piyasa Trend/Tahmin
"[GUMUS] ....Gözler doların patronunda. Tahminler korkutuyor herkes kara kara, o anı bekliyor. JPMorgan CEO'su ABD Merkez Bankası'nın (Fed) faiz kararı için toplam 7 faiz artışı öngörürken, kimi uzmanlar faizlerin ,beklenenden yüksek oranlarda artırılması gerektiğini savunuyor....",Risk ve Haber Analizi
[EREGL] bist 30 12318 demiştim iki gün önce gerçekleşti.viop 30 şubat vade 12980 i var belki zorlayabilir bugün daha yol var gibi ytd,Hedef Fiyat Sorgulama
[THY] İnsanlarla Dalga geçen Şirket Dalga geçen Kurumlar tahtacı piyasa yapıcı halen aynı Oyun halen ART NİYET bunun bu hareketlerine Normal diyenlerde SÜZME zaten,Risk ve Haber Analizi
"[ALTIN] Gerçekte 1 ONS 31,07 Gr dır. Ancak finansal hesaplarda 31,10 Gr kabul edilir.",Genel Bilgi/Durum
[KCHOL] arçelik almışsa ne olmuş aw bu kötü bir durum değil ki öz kaynaklarda değişim olmayacak ki aksine iştirakindeki payı artmış olacak temettü geliri artmış olacak bofa oynuyor başka birşey değil düşmesi için sebep yok,Risk ve Haber Analizi
"[AKBNK] Gmz Dmr bankalara alıcı sokup durdular,şimdide döküyorlar insanları",Genel Bilgi/Durum
[THY] Thyao pazarlamacı var her yere maydanoz olan malum gözlüklü işine bak sanami soracak millet ne yazdığını yazacağını ağrina gidiyor thyao yazınca,Genel Bilgi/Durum
[USDTRY] VALLAHİ AÇIM KANADA DA HER AKŞAM ET YİYEBİLİYOLAR BEN KURBANDAN KURBANA VEREN OLURSA ZIG Mİ ŞİM IHASINI SIHA SINI AÇIM MG,Piyasa Trend/Tahmin
[THY] Hisseyi savunmak dediğin şey gereken yerde gerekeni yapmak mı? Hadi birinde risk aldın yapmadın. 2-3-4-5 neyi beklediniz Ati? Sen Emre madem al sat yapıyorsun o zaman azanmış olmalısın. Yok ama siz ikiniz elemansınız. Net belli.,Genel Bilgi/Durum
[GUMUS] gram gumus yuzde 10 kazandirirsa gumus fon GMSTR uc kazandiriyor. terside dogru bir kaybettirirse uc kaybettirir. bence gumus diplerde şu an. aralik ayini bekliyor. yakinda sert yukari hareketler gelebilir,Alım-Satım Niyeti
[THY] Bu sizin profilden. 19.08.2025 15:19 thy gayet iyi yükseldi bu süreçte sinir stres neye tam olarak anlamış değilim,Genel Bilgi/Durum
[THY] Yeterli miktar ve en ucuzundan seviyeden shortlar açılsın yellenen mallar saplanabilsin diye endeks destekli tüm lağımistanbulda tahtacıların mal saplamalarını bekliyoruz bakalım milletin kendine mal saplatma sına göre nezaman piston aşağı yapacaklar. Bİze bişey yok onlar gibi oynuyoruz saplamalı zira,Hedef Fiyat Sorgulama
[BIST100] BIST cort sabah yukselisine aldanmayın iyi basacaklar 11.200 e kadar çekerler simdilik,Genel Bilgi/Durum
"[GARAN] bloomberg ekonomi kanalında,enflasyon beklentisinin gerilediğini bas bas anlatıyorlar şu an..bankaların haline bak",Risk ve Haber Analizi
[BIST100] Bist düşsün ecik full nakitteyim. Kchol bim bekliyorum. Başka vsr mi fırsat hissesi..,Genel Bilgi/Durum
[GUMUS] FED:EN AZ DÖRT KEZ FAİZ ARTIRIMI OLABİLİR - Doların ateşini yakacak haber! ABD Merkez Bankası FED Aralık ayı enflasyonunu açıkladı!ABD Merkez Bankası FED Aralık enflasyonunu yüzde 7 olarak açıkladı. Bu gelişmeyle ABD'nin en az dört defa faiz artırımına gitmesi bekleniyor. Durumun Türkiye'yi de etkileyeceği ekonomistler tarafından belirtiliyor.,Risk ve Haber Analizi
[AKBNK] Sabırla malda kalan arkadaşlar iyiyiz dimi. Nerede o milletin bedduasını alma kardeş diyenler. Ne dedik sabırla tutan kazanır dedik. 55'lerde 40'lara düşecek diyenler nerede. Israrla malda kalın demiştik ve kazandık. Ben şuan kâr satışı yapmam lazım çünkü çok kâr yaptım. He neden yapıyorum hedefime ulaştım ve 1+1 ev alabiliyorum yarı kâr realizasyonu yapıyorum. Hedefine ulaşan kâr realizasyonu yapmalı. Ama orta vade gene yukarı,Hedef Fiyat Sorgulama
"[KCHOL] tamamiyle manipüle ediliyoruz ,Koç'un düz mantıkta hanesinden 5.2 milayr ciksada arceligin hanesine 5.2 milyar girecek ,sağ cepten sol cebe ,koca yazılacak ,yazıklar olsun ,Allah en sevdiklarin8zden cikarsin , bitirdiniz milleti oe ları 167 ne dir. hasta oldum hasta",Hedef Fiyat Sorgulama
[AKBNK] SoygunSA 'nın hangi hissesi kazandırmış.,Genel Bilgi/Durum
[ALTIN] https://tr.tradingview.com/chart/XAUTRYG/30KTWMSv/ ---- İLK HEDEF 825 TL SONRA DÖRT HANELİ RAKAMLAR GRAM ALTINDA YTD .,Hedef Fiyat Sorgulama
"[EREGL] Yapı kredi 280 bin bankofff 95 bin şohrt kontrad taşıyor. Ky long 191 bin işyatırım 122 bin long sizce gider mi bu hisse bankoff yapıkredi her türlü ümüğüne çöker bunun alım yapsalar bile arbitilaj için alıyorlar 15 kademe yukardan malı yüklü boşaltıp 23.78 e getiriyorlar yani enaz 2 ay belki 4 ay bundan cqcık olmaz günlükcüler için geçerli bu sözüm uzuncular zaten ayvayı yediler benim gibi,",Hedef Fiyat Sorgulama
[ALTIN] Rüyamda gördüm çok önemli Türkiyede altın yastık altına gidiyor diye kuyumcudan Alınan Altın vergi gelicek Bankadan alınan gıramda makas azaltılacak çünki yastık altına giden altın sistemden çıkıyor rezerv kaybı yanlız rüyamda gördüm benim rüyalar gerçek oluyor,Alım-Satım Niyeti
[KCHOL] Kapanış 165 ve 167 olacak yazın kenara eğer taban olmazsa tabi bazı bilmişler varya bil bakalım,Hedef Fiyat Sorgulama
[ALTIN] Yakın zamanda kuyumcular altın alanınız veya satanınız oldu mu piyasanın ne kadar üstünden veriyor veya ne kadar altından alıyor,Genel Bilgi/Durum
[KCHOL] bu nasıl bir tezgah sözde yabancı üç hafta dir mal alıyor eeyyy koç kendi Ğörüşüm,Genel Bilgi/Durum
[BIST100] Cuma yükseltirler hafta içi düşüşe yer açmak için.. Biz İranı bekliyorduk ama vuruş başka yerden geldi... Bizim bistin kulağı çok delik.. Biliyorlardı hafta sonu bir şeyler olacağını.. Vay şeytanlar vay. Ama cuma uyardım ben hafta sonu bi şey olucak diye.,Piyasa Trend/Tahmin
[GARAN] Akbank eski zirvesini yakaladı. Garantinin zirvesine daha %7-8 marj var O gelmeden düzeltme olur gibi 144-148 lerde kar alıp beklemek en mantıklısı gibi duruyo.,Hedef Fiyat Sorgulama
[EREGL] günlük grafikte bist 30 da bugünkü kırmızı mum uzun vadeciler için iyi olmadı .ichi moku da günlük grafikte her ortalamaya değen kırmızı mum bulutun altına dalacam demiş tarihte isterseniz sizde açıp bakın .yani paradoxumu 3 ay daha endeks olarak burada bekletecekler.bugunkü mumla bist 30 11700 civarı bulutun altına inecek ve realize olacak.yani uzun vadeciler 2-3 ay daha bişey yok size ama kısa vade bist 30 da 12318 i var oda dolacak.özet çıkarsa yanlışıkla endeks çıkış fırsatı olur geri gelecek yani işin özeti .bist 30 da tek hatasız çalışan grafik ichi moku günlük zaman dilimidir;).göz atın robotun bunun üzerine kurulu oldugunu göreceksiniz:)ytd,Hedef Fiyat Sorgulama
[ALTIN] Bankadaki gerçek olmayan ekran altınlaeının gerçekle alakası yoktur herkes altınını eline almalı inanmayın ekranlara yok öyle bir altın gerçek altın alın yazıktır,Genel Bilgi/Durum
[KCHOL] Senin beyinde sıkıntı mı var? O 108 fiyati alinan Arçelik hisselerinin fiyati okuma yazman yok mu? Allah akil fikir versin.,Genel Bilgi/Durum
[THY] Gerçekten ucuz zamanlar belkide yıl sonu 1500 olacak kim bilir değilmi aselsan 40 lirada 240 lira oldu mesela. Ytd,Piyasa Trend/Tahmin
[KCHOL] endeksi yükselten yan tahtalar mi?,Genel Bilgi/Durum
"[GUMUS] Korkulan oldu !!! Adım adım savaşa ! Diplomatlar çekiliyor, jetler yola çıkıyor... (milliyet)...",Risk ve Haber Analizi
[EREGL] zaten bist 30 da12080 görülmek zorunda aylar geçsede nereye gidiyon:)endekste ytd,Hedef Fiyat Sorgulama
"[GUMUS] RUSYA KIYAMETİ KOPARACAK..!.......PUTİN'DEN SONRA LAVROV DA DİLLENDİRDİ..!...Sergey Lavrov: 3'üncü Dünya Savaşı nükleer ve yıkıcı olacak ...!.....Lavrov, Ukrayna'nın ABD tarafından nükleer silah edinmesine asla izin vermeyeceğiz. 3. Dünya Savaşını başlattığımızda nükleer ve yıkıcı olacak. dedi.(elcezire)",Risk ve Haber Analizi
[KCHOL] endeks yükseldiği halde ky güvenle aldığı önemli şirketlerin yükselmemesi her fırsatta mal kitlemesi tesadüf değil nasıl kucuk yatırımcının olmadığı dünyanın zararını getirmiş hisselerin tavan tavan gitmesinde olduğu gibi hiç birsey tesadüf değil altın gümüş bosuna bir olayı fiyatlamıyor 2026 yılı borsanın yılı olacak diyen hüstadlar 2026 savasın yılı olacak,Hedef Fiyat Sorgulama
[GARAN] Bu arada bankacilik konusunda 16.800'ü gecmedikçe 15.250'ye kadar inme ihtimali güçleniyor. Bu durum %8-10 düşüş demek.,Piyasa Trend/Tahmin
[THY] Bankalar yüzde 3 yaptı 3 senedir faiz düşüşe bile bankalar yürüyor ayıp yaa ayıp insanda onur olur utanma duygusu olur biraz tamam utanmıyoruz dediniz ama bu kadar da fazla degilmi,Risk ve Haber Analizi
"[GUMUS] ..Türk Hava Yolları, Ukrayna'daki savaş atmosferi nedeniyle Ortaklığımıza ait Ukrayna (Kiev, Odessa, Lviv, Harkiv, Zaporijya ve Herson) varışlı seferlere kayıtlı olan yolcularımız, Hiç kullanılmamış biletlerin ücret iadesi yapılacaktır. (odatv)",Risk ve Haber Analizi
[EREGL] evirip çevirip her daim endeksin altında kalan ve borsa ile hiç bir alakası olmayan malll,Genel Bilgi/Durum
"[GUMUS] SAVAŞ DAHADA BÜYÜYECEK !.........Putin talimat verdi: Özel savaş durumuna geçiliyor ! ..Orduya nükleer silahlarında kullanılabileceğini, caydırıcılık gücünü kullanma emri verdim....(ntv canlı)",Risk ve Haber Analizi
[GUMUS] Piyasalar Fed'in Mart ayında en az 50 baz puan artırabileceğini fiyatlıyacak !,Risk ve Haber Analizi
[AKBNK] Cabir ustad biliyor ben 68 den bir emlak işi olduğu için nakte gectım ıstemıyerek. Benım hıssıyatım 150 baz ıner akbank 72 aniden gecip 71 civarında kapatıp ocak ortalarına kadar stabıl gıder. Tabıkı kımseyı bağlamaz malda olsaydım buna göre hareket edecektım.YTD,Genel Bilgi/Durum
[AKBNK] 2025🎄🎅🔔❄AKBANK ÖZET ENFLASYON UÇTU GÜMÜŞ UÇTU ALTIN UÇTU FAİZ UÇTU HİSSE İSE 🫐🍆ENFLASYON KARŞİSİNDA YÜZDE YİRMİİKİ ERİYİP ZARARLA ELİMİZE VERDİ,Risk ve Haber Analizi
[EREGL] Dayı bu şirketin patronu kim herkes hisse ucuz diyor Bir de altın madeninden bahsediyorlar Benim aklımda deli sorular var Ben cahilim ya merak ediyorum bu hisse Ucuzsa Bir de altın madeni varsa bunun patronu neden hissesini neden toplanıyor dedim ya ben cahilim,Risk ve Haber Analizi
"[GUMUS] ...Türk ekonomisi için korkutan tahmin !!!Ünicredit, müşterilerine özel not paylaştı, Ocak yayında enflasyonun aylık bazda yüzde 10,7 artacağını ifade etti. Unicredit’e göre yıllık enflasyon ise yüzde 48,2’ye çıkacak....",Risk ve Haber Analizi
[KCHOL] bofa teranın tahtalarında hiç bir halt edemiyor helal sana tera,Genel Bilgi/Durum
[KCHOL] Faize yatırsaydık 225 tl olurdu en az,Hedef Fiyat Sorgulama
[GARAN] Noel günü yabancıların alım satim yapmadığı günde maalesef yerli aracı kurumlar hiçbir şey yapmadı. Hacim çok çok düşüktü. Açıkçası bofayi ve diğer yabancı aracı kurumları arayacağımı hiç düşünmemiştimm. Ve yine iisin ilginç tarafı son günlerdeki düşüşte eğerbofanin satımı yok. Ve bofanin elinde virman haric 1 milyar TL civarı mal var. Bakalım neye karar verecek agamiz. İsterse bir günde tavan da yaptırır isterse de taban da yaptırır. Xbank 16 bine değmeden tepki aldıi Buradan aşağı kırarmı ihtima vermiyorum. En azından 5 Ocak enflasyon verisine kadar. Ben son düşüşte son nakite kadar 138 den ekleme de yaptım. Artık bekleyip göreceğiz. Hakkımız da hayırlısı olsun arkadaşlar,Risk ve Haber Analizi
"[THY] Hem günlükte çalıştığı şeye dair hem de geçmişe dönük durumla nedeniyle iyi bir şey yapmış olacak hem de. Kapanış 272,75 altına düşmezse. 4 ana rakam ve ardışık olanların aritmetik ortalaması dediğim rakamları hatırlayan varsa 2. durumu anlar.",Piyasa Trend/Tahmin
[THY] Uçak kalktı bakalım ne zamana kadar uçacak.,Alım-Satım Niyeti
"[GUMUS] Putin: Askerlerimiz Rusya için savaşıyor, kararımdan asla vazgeçmeyeceğim .!....Rusya-Ukrayna savaşına ilişkin yaptığı açıklamada Askerlerimiz Rusya için savaşıyor, kendini feda ediyor, Operasyonlarımız devam ediyor, ağırlaştırılarak devam edecek, askerlerimiz kendini feda ediyor. Neonazilere karşı savaşıyoruz. dedi. (skynews)",Risk ve Haber Analizi
"[GUMUS] Kuveyttürk hafta içi her gün 24 saat düşük marjla normal gün içi makası gibi al-sat yapmanıza müsaade ediyor. Bildiğim kadarıyla diğerlerinde yoktu bu, sonradan geldi ise bilmiyorum. Kuveyttürk te gram altın-gümüş-platin havalesi de var. EFT vs ücretsiz ve 17:20'ye kadar yapılabiliyor. PTT bankamatiklerini kullanabiliyorsunuz.",Genel Bilgi/Durum
[EREGL] Ucuz hisse diye alanlara satıyorlar paraşut inişi yapıyor ürkütmeden yavaş yavaş 20 lere gidiyor,Hedef Fiyat Sorgulama
[GUMUS] agalar gümüşü nerden alıp satarız güvenli bir şekilde aklı selim tavsiye verecek var mı,Genel Bilgi/Durum
[GARAN] Mansur olayı demi.. sıkıntı olmaz gibi gözüküyor ama yine de göreceğiz bakalım,Alım-Satım Niyeti
"[GUMUS] bişi sorucam, kuyumcudan dizi alım spot fiyatından nasıl hesaplanıyoruz. bu fiyat 31.10 gram parasımıdır?",Alım-Satım Niyeti
[THY] Bütün portföy buraya tasıdım sayılır satacağım her hisseyi buraya taşımaya devam spekletör,Genel Bilgi/Durum
[ALTIN] Altın S1 sertifikasının kısaltılmışı nasıl arkadaşlar,Genel Bilgi/Durum
"[GUMUS] ....Madenci tekmeleyen Yusuf Yerkele Almanya'nın akredite vermediği ve Almanya'ya gizlice gittiği belirtildi. Almanya'da atamaya tepkiler büyüyor.Soma'da 301 işçinin can verdiği maden faciasında, madenci Erdal Kocabıyık‘ı tekmeleyen Erdoğan'ın eski Özel Kalem Müdür Yardımcısı Yusuf Yerkel'in, aylık 6 bin euro maaş ve ek haklarla birlikte Frankfurt'a Ticaret Ataşesi atanması dünyanın gündemine oturdu. Yerkel'in gizlice Frankfurt'a geldiği, yerleşme hazırlıklarına başladığı belirtildi. TÜRK TOPLUMU TEPKİLİ Almanya Türk Toplumu (TGD), “Böyle liyakatsız atamayı birçok sağduyu sahibi vicdanlı kurum, kuruluş ve insanlar gibi bizlerin de kabul etmesi ve sineye çekmesi mümkün değil” açıklaması yaptı. &quot;HİÇ HOŞ GELMEDİ&quot; Sosyal Demokrat Parti, “Hiç de hoş gelmedi. Atamayı hoş görmüyoruz” açıklaması yaptı.Sol Parti'den Saadet Sönmez, “Yerde yatan savunmasız işçiyi tekmeleyen birinin Türkiye Başkonsolosluğu'nda Ticaret Ataşesi olmaması gerekir. Bu kişi, Hessen'deki Türk toplumunu temsil edemez” dedi.",Hedef Fiyat Sorgulama
[THY] Cevap istiyorum. Boş boş şeyler yazıyorsun sorduğuma cevap yerine. İşine gelmedi mi sorulan şey Emre. Bu bile senin ne olduğunu net anlatıyor işte. Aracı kurum elemanı olduğunu yani.,Genel Bilgi/Durum
[GARAN] Bu seans için kötünün iyisi denebilir. Diğer bankalar kadar düşüşe katılmadı ve hisseye para girişi var. Fiyatin yerinde saydığı veya az düştüğü günlerde ki para girişi değerlidir. Xbankı konuşmaya gerek yok acayip kötü durumda kaldı. Zaten 2 gündür sinyallerini vermişti. Nereye kadar düşecek bakacağız. Bugün bofa yokken ki hareket önemli olacak.,Piyasa Trend/Tahmin
[GARAN] enflasyon muhasebesinin etkisi bankalara iyi olmayabilir.,Risk ve Haber Analizi
"[KCHOL] Borsa uçacak kaçacak yalanı ile 3 yılım boşa geçti. Ereğli, cante, o, bu, derken köklü şirket diye koç aldım buda fos çıktı. Akban almıştım borsadaki ilk yılımda 17 TL den sadece ondan kazandım. Param orada kalsaydı 4 kat artmıştı. Yeni borsaya girecek olupta koç veya kuzu almayı düşünenler varın gerisini siz düşünün. En sağlam yatırım eskilerin de dediği gibi Altın Altın Altın. Gerisi boş. Herkese bundan sonraki atacağı adımlarda hayırlı kazançlar diliyorum.",Alım-Satım Niyeti
[BIST100] Borsaları etkilemez aksine çıkar bence,Genel Bilgi/Durum
[GARAN] Uzayada gitse burdan almam 120 aldım 100 oldu 3 ay çıkmadı bıktırdı daha töbe buluşmam burlar bana çok pahalı sizi bilmem 105 altı para bağlarım yoksa faiz fon parite kazanırım bu çok yukarda,Alım-Satım Niyeti
[THY] 1 yıl önce aldığım bu hissede zarardayım ,Genel Bilgi/Durum
[KCHOL] yazıklar olsun enflasyon yüzde 50 bir yıllık getirisi -8 oldu küfürmü yazalım,Alım-Satım Niyeti
[AKBNK] Senın gibi kerizllerrr hisseyi tutacak ki biz al sat yapalım:) sunuda soleylettın bna:),Alım-Satım Niyeti
"[ALTIN] Nebati, faiz ''Düşük faiz politikamızı uygulamaya kararlıyız'' dedi._____________________________ Hazine ve Maliye Bakanı Lütfi Elvan'ın yerine geçeceği konuşulan Bakan Yardımcısı Nureddin Nebati, faiz konusunda dikkat çeken açıklamalarda bulundu. Nebati, ''Düşük faiz politikamızı uygulamaya kararlıyız'' dedi. _______________https://www.haber3.com/ekonomi/bakan-elvanin-yerine-gececegi-konusulan-isimden-dikkat-ceken-faiz-paylasimlari-haberi-6046692",Risk ve Haber Analizi
[KCHOL] Dün verdiğini Bugün alır işte öyle bir hisse !!!,Genel Bilgi/Durum
[GUMUS] Financial Times: Erdoğan'ın 100 milyar dolardan fazla rezerv tüketmesine rağmen lirayı savunamaması nedeniyle yatırımcılar Türkiye'nin borçlarını ödeyip ödeyemeyeceğini merak ediyor.,Hedef Fiyat Sorgulama
[AKBNK] Arkadaşlar enflasyon yüzde 31 akbank enflasyona göre artsa bile 86 yapar Tahtacı kendide zarar etmeyeceği için benim beklentim yıl sonu 96 dır,Risk ve Haber Analizi
[USDTRY] Önümüzde hafta dolar ne olur sizce,Piyasa Trend/Tahmin
[AKBNK] En az düşen bankayız galiba:)),Genel Bilgi/Durum
[AKBNK] ONUN İÇİN VERMEM..AKBANK DA BATARIM YŞNE VERMEM..SEVE SEVE GÖTÜRCEK.. ÇARE YOK.. ENFLASYON AKBANK İSA GÖTÜRÜR.. HİÇ DİNLEMEZ SABANCI MABANCI..,Risk ve Haber Analizi
"[AKBNK] Bu Bofişin biste hiç faydası yok sade hacim yaratıyor. uzun süre hisse taşımıyor trade yapıyor. Hisseye bir girişi var tatlı tatlı geliyor. Ama bir çıkışı varki acıtıyor. tatlı yemenin acı... olur misali. Bankalardan enflasyon muhasabesinide kaldırdılar ama tık yok veriyorlar. Borsa için hala 2026 2.çeyrekde gider deniyor Özel bankalar 1,5-2 sene öncede bu fiyattalardır. para kazandırmayıp reelde %100 e yakın kaybedildi. 2 günde özel bankalar %-5 yakın kaybetirdi. Akbnk zaten yıllardır sürüründürdü 74,5 civarı zirve yapmıştı üstüne yıl geçti bir daha zirve yenilemedi",Risk ve Haber Analizi
"[GUMUS] ONS ALTIN Yakın hedef fiyat 2.250 dolar.!! Altın bilmecesi 2022’de çözülecek !!!! 2022'de ise fiyatlara yön verebilecek çokça senaryodan bahsediliyor. Başrolünde Fed'in olduğu senaryoların yardımcı rollerini Omicron ve jeopolitik riskler üstleniyor. ABD’nin para politikasının seyrine göre olumlu senaryoda, altın için önemli bir yukarı yönlü hedef fiyat 2.250 dolar. (metadata)",Risk ve Haber Analizi
"[GUMUS] ....Kademeli şekilde faiz de düşecek, aynı şekilde kur da düşecek ve 2022 bizim en parlak yılımız olacak, 2023’e de zaten böyle gireceğiz.— Cumhurbaşkanı Erdoğan...",Risk ve Haber Analizi
[AKBNK] 1 senedir aracı kurum çalışanları Faizler inecek bankalar gidecek diyor. Gerçekten faizler inmeye başladı muhtemelen devamıda gelecek ancak bankalar gitmiyor. Eski borsa devirleri bitti. Artık trade işlemleri var adamlar yüksek frekanslı işlemleri robotlara yaptırıp parayı cebe atıyorlar yatırım diye bir şey yok. Dahada böyle sürer . Borsaya yabancı gelmeli o da yok KY giriyor hisseye çakıyorlar satmazsa KY malı zararına taşıyor. öyle bir borsa. Bakalım faizler indi bankalar yükselmedi aracı kurumlar ne yorum yapacak bu sefer .Adamların derdi müşteri gelsin komisyon alayım.,Alım-Satım Niyeti
[GARAN] Gerçekten ilginç dün aldığını bugün satıyor bofaaa,Genel Bilgi/Durum
[KCHOL] bunun holding olduğuna eminmiyiz arçelik zarar etmiş holding değil arçelik bile bu kadar düşmedi ya,Genel Bilgi/Durum
[EREGL] Ağa artık altın madeni konuşan birini görünce kusasım geliyor .,Risk ve Haber Analizi
[EREGL] bist 30 zun en saglam en uyuz hissesidir eregli yok ben şimdi gireyim 5 sone sonra zengin olacam..çok beklersin,Hedef Fiyat Sorgulama
[GARAN] Bence fena değildi. Bir ara gün içinde xbank 17 bine değdi ama hemen düştü. Dediğin gibi bankof ibişlik yapmazsa isctr hsric Yapı Kredi ve Akbanka göre hala yüzde 6 gibi zirvesinden uzak,Risk ve Haber Analizi
[GARAN] Bugün daha zayıf bir bankacılık bekliyordum. Beni olumlu yönde şaşırttı diyebilirim. Aralik enflasyon tahminleri 0.69'a kadar çekildi daha iyi olacağız fazla zaman kalmadi.,Risk ve Haber Analizi
"[GUMUS] sabit kur belirlemek, ya da hesaplara el koymak demek, yabancı yatırımcıya ana avrat küfretmek demektir. türkiye ekonomisi sıcak paraya bapımlı olan bir ekonomi olduğu için bu da intihar demektir. Hem ekonomik olarak hem de siyasi olarak. Ecevit hükümeti niye gitti, bir düşünmek lazım. bu milleti savaşla, salgınla imtihan edersin ama malıyla edemezsin. sandıkta cevabını verir. YTD.",Risk ve Haber Analizi
"[THY] Kendinizi rakamlara boğmayın,takasları takip edin zira 4 aydır takasları bozuk direncin üzerinde dahi saatlik kalamadı direnç dediğimizde 280 ha:)))",Hedef Fiyat Sorgulama
[KCHOL] Baskının sebebi maalt'a tahsisli sermaye artırımı için ödeyeceğimiz tutar var marina alımı için ödediğimiz muazzam tutar. Bunlar hep bilançoya negatif yansıyacak kısa- orta vadede. ytd,Risk ve Haber Analizi
"[GARAN] İstanbul enflasyonu, bankacilik bugün ki hareket, tahvil fiyatlamasi ve Bofanin viopta short kapatmasi.. Bunlarin hepsini alt alta koyunca 0.70 civari bir enflasyon gelebilir.",Risk ve Haber Analizi
"[AKBNK] Fiyat ve Teknik Göstergeler (Anlık) ​Son Fiyat: 69,90 TL – 70,45 TL bandında dalgalanıyor. ​Günün Özeti: Hisse bugün yaklaşık %2,92 oranında bir geri çekilme yaşasa da, 11:17 itibarıyla 13,7 milyon lotluk bir işlem hacmiyle destekleniyor. ​RSI (Göreceli Güç Endeksi): RSI şu anda 58,81 seviyesinde. Bu değer, sabah gördüğümüz 36-38 seviyelerinden ciddi bir sıçrama yaparak Al iştahının arttığını ve hissenin güç kazandığını gösteriyor.",Hedef Fiyat Sorgulama
[THY] Çin e vize kalkmış hisse tavan olur diyenler vardi,Risk ve Haber Analizi
[GUMUS] ....Küresel finans devleri Fed'in 2022'yi her toplantıda faiz yaparak toplam 5 faiz artırımı ile tamamlayacağını öngörüsüyle faiz artış beklentilerini yükseltti !! Küresel finans devleri Nomura ve BNP'nin ardından Deutsche Bank ile TD Securities de Fed'den faiz artırımı beklentilerini revize etti. Fed'in Mart ve Haziran arasındaki her toplantıda faiz artırımı yapmasını her çeyrek dönemde faiz artırımı yapacağı ve 2022'yi toplam 5 faiz artırımı ile tamamlayacağını öngördü. Analistler ayrıca Fed'in 9 triyon dolara yaklayan bilançosunu daraltmaya Mayıs ayında başlayacağını öngördüler....,Risk ve Haber Analizi
"[GUMUS] ...Beyaz Saray'dan savaş alarmı !! Bugün gerçekleştirilen basın toplantısında konuşan Jen Psaki, Rusya'nın her an Ukrayna'ya saldırabileceği bir aşamadayız dedi... (dünya)......",Risk ve Haber Analizi
"[GUMUS] Son dakika... ABD'den Rusya'ya çok sert Ukrayna çıkışı sınırdan Rus askerlerin derhal çekilmesini istedi._______Putin'den Rest : İki temel güvenlik talebimiz karşılanmadı. Putin, Romanya ve Polonya'daki füzelerin Rusya'ya bir tehdit olduğunu söyledi.__________.Her An Savaş Çıkabilir: 1 milyon Ukraynalı göçmen ! (borşagündm)",Risk ve Haber Analizi
[THY] Piyasada zarar etmek satmakla gerçekleşir. Satmadıkça zarar etmezsiniz. Şirketi iyi araştırıp temeline baktığınızda temeli sağlam ise sorun görmüyorsanız doğru yerdesinizdir.,Risk ve Haber Analizi
[THY] Madem öyle ŞİRKET doğruysa hissenin fiyatı 272 de 1 Ay bekledi Şirket neden devreye girmedi Artık Kimseyi Kandıramayacak Bu BORSA Siz Merak etmeyin,Risk ve Haber Analizi
[GUMUS] ...Savaş yaklaşıyor: 1 milyon Ukraynalı göçmen ! (borşagündem),Risk ve Haber Analizi
[GARAN] Kendi hissesini almayan garanti yatıırm o e ları,Genel Bilgi/Durum
[ALTIN] Son 50 yıllık grafige göre altın gramı 2027 yılında 7 bin TL olacak.,Hedef Fiyat Sorgulama
