text,label
"[GARAN] Tera, Yapi kredi aliyor. Bofa, Global satiyor.. Para çikişi var. Yabanci 1 Ocak sonrasi gelir geldiklerinden %5-8 yukaridan alirlar inşallah :)",Piyasa Trend/Tahmin
[GARAN] Sattığım yerden bir parça geri aldım))),Alım-Satım Niyeti
[GARAN] GERİ ALIM YAPACAK GARANTI 22 ARALIKDA BASLIYOOOO....557MILYONNLOTTT,Risk ve Haber Analizi
[GARAN] 140.200 de gap varrr inermi bilmem orayaaaa,Hedef Fiyat Sorgulama
[GARAN] 557316433 adet lott ilk etapdaa alacak ve aldigi lotlari iptal edip sernayesini azaltacak hisse başı KARILILIĞI artiracak....... uzundaa cok kar ettirip benceeeeeeer....,Risk ve Haber Analizi
[GARAN] ....557.. milyon loottt geri alacakkkkk...250 giderrrr....,Piyasa Trend/Tahmin
[GARAN] Dünki gidişin üstüne kırmızı açması normal öğleden sonra yeşile dönecektir not alın burdayım ytd.,Piyasa Trend/Tahmin
[GARAN] Japonya da faiz artışı olacak piyasa yıkılacak deyip durdular. Faiz artışı oldu faizler 30 senenin en yükseğinde borsaları +1 kapadı. Olay faiz artışı değil olay belirsizlik ve sürpriz karar olmamasıdır.,Risk ve Haber Analizi
[GARAN] Geri ALIM yaoacakkkkk 250 yeer kadar giderrrrt,Piyasa Trend/Tahmin
[GARAN] bugün ile ilgili tahminin nedir,Genel Bilgi/Durum
[GARAN] Eskiden bistte yabancı oranı çok yüksetti... Suriye tarafindan haber gelmezse son 2 hafta hareketli olacak. 5 Ocak'ta 0.50 alti bir enflasyon gelecek. Bütçe görüşmelerinden sonra enflasyon muhasebesi uygulanmayacak kararı da gelirse piyasa hizlanir.,Risk ve Haber Analizi
[GARAN] FOREKS haberee gir bak.... 557 milyin lot alacskkk,Risk ve Haber Analizi
[GARAN] Zirvesi 154.50 bu hisnenin. Daha çok yolumuz var yani…YTD…,Piyasa Trend/Tahmin
[GARAN] Yılbaşı rallisi başlasın hele bir,Piyasa Trend/Tahmin
[GARAN] Sattık ya yürür gidersin artık yolun açık olsun oe,Alım-Satım Niyeti
[GARAN] 140 üzeri kapanışlarlar bizi yukarılara atacak insalah,Piyasa Trend/Tahmin
[GARAN] Böyle güvensiz bir hisse görmedim 3 ay bekledik sabah çıktık hisse yükseldi güven yok sabah akşam oyun oynuyorlar... olan her zaman küçük yatımcıya oluyor,Genel Bilgi/Durum
[GARAN] Fena bir gün olmadı.,Genel Bilgi/Durum
[GARAN] Borsa da fırsatlar bitmez.,Genel Bilgi/Durum
[GARAN] Kesin böyle olur diyemem ama asgari ücret belli olduğunda bankaların bir sıçrama yapacağını düşünüyorum o yüzden beklemedeyim,Risk ve Haber Analizi
[GARAN] Asgari ücret belli zaten max %25.. Ben %20 bekliyorum.,Risk ve Haber Analizi
[GARAN] Hele şükür adım atmaya başlamış. Paytaşlara hayırlı olsun.,Genel Bilgi/Durum
[GARAN] 143.20 gectımı selamun aleyküm roket,Piyasa Trend/Tahmin
[GARAN] 145 geçilmezse yine dön aşağı,Piyasa Trend/Tahmin
[GARAN] Abd enflasyon beklentinin altinda geldi.,Risk ve Haber Analizi
[GARAN] 145-150 sağlam geçmesi lazım yine yoksa dolanır 136-142,Hedef Fiyat Sorgulama
"[GARAN] Garan para girişinde açik ara lider. İsctr, Halk, Akbank, Ykbnk hepsinde para çikişi var.",Genel Bilgi/Durum
[GARAN] Teb'in bankacilik raporu yüzünden diğer özel bankalardan biraz olumlu ayrıştı.,Risk ve Haber Analizi
[GARAN] 5 Ocak'ta alırsın.,Piyasa Trend/Tahmin
"[GARAN] Bofa, Teb aliyor. Yatirim finansman, Garanti yatirim satiyor.",Genel Bilgi/Durum
[GARAN] 142 de çin seddi kurulu herhalde,Hedef Fiyat Sorgulama
[GARAN] Al işte 142 geçemedi bu kadar,Genel Bilgi/Durum
[GARAN] Az da olsa kar sattım bye bue garanti,Alım-Satım Niyeti
[GARAN] İlk 17 gün Aralık enflasyonu açısından çok iyi geçti. Böyle devam ederse enflasyon 0.70 alti bile gelebilir.,Risk ve Haber Analizi
[GARAN] Yarın 144 bilginize,Piyasa Trend/Tahmin
[GARAN] Şu hisseyi aldığımdan beri garanti bir defa olsun sağlam bir alım yapmadı. Senin gibi tahtacının,Genel Bilgi/Durum
[GARAN] Dalavere çeviriyorlar resmen alan adam satışa satan adam alışa sağ cep sol cep güzel tezgah.,Genel Bilgi/Durum
[GARAN] Maalesef borsamızın son zamanlarda hali bu. Spk da izleyip dursun,Genel Bilgi/Durum
[GARAN] 142 üstü kalmadan almam git gel sıktı,Alım-Satım Niyeti
[GARAN] Bir yüz güldürmedin bu ne ya,Genel Bilgi/Durum
[GARAN] Bankalar bugün kırmızı. Umalım da biz yine en çok düşen olmayalım.,Genel Bilgi/Durum
[GARAN] 139.70...bumdan bir halt olmaz,Genel Bilgi/Durum
[GARAN] Bofa alıma geçmiş,Risk ve Haber Analizi
[GARAN] Bir gün alıyor öbür gün satıyor. Umalım da bu defa Akbankta yaptığı gibi bir iki hafta alım da kalsın,Risk ve Haber Analizi
[GARAN] Bank of istese 10 dakikada tavan yaptırı,Genel Bilgi/Durum
[GARAN] Bu hisse 142 görmez gelirse bidaha dakika durmam,Piyasa Trend/Tahmin
[GARAN] 141 üstü 2 saat dursaydi ekleme yapacaktım. Ama bunlara güven olmuyor ki,Alım-Satım Niyeti
[GARAN] Sabırla bekleyeceğiz. Bakalım haftayı nasıl kapatacak,Genel Bilgi/Durum
[GARAN] Yani gerçekten oyun oynuyorlar kendi aralarında biz ne dersek boş. Teknik falan da para etmiyor bunların yüzünden. Mecburen yabancı yatırımcıyi bekleyecek borsamız,Genel Bilgi/Durum
[GARAN] Bofa satistayken bir anda alış tarafına geçiyor. Gerçekten sinir bozucu,Risk ve Haber Analizi
[GARAN] Biraz da ben takviye yaptım,Alım-Satım Niyeti
[GARAN] 3600000 alış 3200000 satışa döndü,Genel Bilgi/Durum
[GARAN] 150₺ olması gereken hisse 140 zor görüyor,Hedef Fiyat Sorgulama
[GARAN] Garanti yatırım istemiyor hisse yükselsin,Genel Bilgi/Durum
[GARAN] Alan bofa satan bilin bakalım kim OE DI GARANTİ YATIRIM,Risk ve Haber Analizi
[GARAN] 2850000 alış 2900000 satışta şu an,Genel Bilgi/Durum
[GARAN] Vaybee bankofun satışlarına rağmen yükseliyor. Gözlerim yaşardı))),Genel Bilgi/Durum
[GARAN] BOFA 92k alış tarafına geçti :),Risk ve Haber Analizi
[GARAN] Alım satım gören arkadaşlar ara paylaşim yapabilir mi tşk,Genel Bilgi/Durum
[GARAN] 887.000 alıcı 938.000 satıcı BOFA 533.000 SATIŞ DEVAM EDİYOR,Risk ve Haber Analizi
[GARAN] Alıcılar kim,Genel Bilgi/Durum
[GARAN] DENİZ 350k---AK 208k YK 114k ALIŞTA BOFA 372k--- Global 140k --- Vakıf 92k SATIŞTA,Risk ve Haber Analizi
[GARAN] 137 de stop loss um. altına inerse kısa vadede yukselıs gucunu yıtırmıstır. YTD...,Hedef Fiyat Sorgulama
[GARAN] Gece seansı ver Allah ver...,Genel Bilgi/Durum
[GARAN] Viop mu,Genel Bilgi/Durum
[GARAN] Uzayada gitse burdan almam 120 aldım 100 oldu 3 ay çıkmadı bıktırdı daha töbe buluşmam burlar bana çok pahalı,Alım-Satım Niyeti
[GARAN] benimde bütün hisseler sıfır gözüküyor teknik bir sorun mu var acaba,Genel Bilgi/Durum
[GARAN] hesapda bendede sıkıntı var bütün hepsi -0 gözüküyor %100 zarar gözüküyor,Genel Bilgi/Durum
[GARAN] neler oluyor yatırım hesabı eksi görünüyor,Genel Bilgi/Durum
[GARAN] Kullanan varsa bakabilir mi,Genel Bilgi/Durum
[GARAN] Bendede aynı şekilde hepsi zarar gozukuyo,Genel Bilgi/Durum
[GARAN] Arkadaşlar sizde de garanti pörföy sıfır mı gözüküyor sıfırlanmıs gpzuluyor ben de,Genel Bilgi/Durum
[GARAN] Gerçekten çok ilginç burada bir oyun dönüyor artık kesin gibi. Özellikle de Akbank hariç diğer bankalarda. bank of dün 141 TL den aldığıni bugün 139 TL den geri vermiş.,Risk ve Haber Analizi
[GARAN] 142 yi vurur mu yarin,Hedef Fiyat Sorgulama
[GARAN] Yani genel olarak endexse bakmak gerek eğer yarın endexs 2 saatlikte 11250nin altında kalırsa. Sıkıntı.,Piyasa Trend/Tahmin
"[GARAN] 15 gündür sanki en çok fiyatı yükselen banka hissesiymiş gibi bugün en ćok düşen banka hissesi oldu,tam bir siksok hissesi",Genel Bilgi/Durum
[GARAN] Yeni giriş için alım yeri 99 TL,Hedef Fiyat Sorgulama
[GARAN] Bölünürse alırsın yiğen,Genel Bilgi/Durum
[GARAN] Garantiden bi cacık olmaz alırsam bidaha gıtum,Alım-Satım Niyeti
[GARAN] çok yazık. garanti bitti artık. herkez çıkıyor.,Piyasa Trend/Tahmin
[GARAN] İki yıldı param hisse fonlarında sadece %10 kazanmış.,Genel Bilgi/Durum
[GARAN] Akıllı olun Garantiye verilen hedef fiyatlar bir yıllık vadeli mevduattan düşük riskide yok,Genel Bilgi/Durum
[GARAN] GARANTI SATIM VARANTI ALIM ZAMANI GELMİS 135 TL KADAR ONU ACIK GAIVW 2.AY VADE,Alım-Satım Niyeti
[GARAN] Kendi hissesini almayan garanti yatıırm o e ları,Genel Bilgi/Durum
[GARAN] Koskoca garantinin haline bak eskiden kraldı,Genel Bilgi/Durum
[GARAN] 100 liraya düşte i bari ordan alak,Hedef Fiyat Sorgulama
[GARAN] 4800000 satıcı.. 2900000 alıcı,Genel Bilgi/Durum
[GARAN] Alım satım yapan kimler,Genel Bilgi/Durum
[GARAN] Deniz 624k--- AK 435k--- İŞ 423k ALIŞTA BOFA 1.8m--- ziraat 384k--- ünlü 229k SATIŞTA,Risk ve Haber Analizi
[GARAN] Gerçekten ilginç dün aldığını bugün satıyor bofaaa,Risk ve Haber Analizi
[GARAN] son silkeleme,Piyasa Trend/Tahmin
[GARAN] Alım satım paylaşım yapın ltf,Genel Bilgi/Durum
[GARAN] şu rezilliğe bak ya..düşüşte de en önde sanki onlar gibi çıktı da,Genel Bilgi/Durum
[GARAN] Satıcı kim.,Genel Bilgi/Durum
[GARAN] Garantinin buralarda olacağı. Sadece bofa değil öbür aracı kurumlar da ve yatırım fonları da yatırım yapmıyor. cuma günü seans sonuna kadar 147 veya 148 leri görmezse vedalaşma zamanı,Alım-Satım Niyeti
[GARAN] Şu aralar bir kaç kağıtta kâr satışı yaptım koza da emlâk konutta çıktım. ... ecilac girmeyi düşünüyorum kademeli alımla.,Alım-Satım Niyeti
[GARAN] Tüpraşta 186 lara gelirse kademeli alim da yapabilirim. O da radarimda))),Alım-Satım Niyeti
[GARAN] ben bu hissenin birdenbire en az 3 tane tavan yapacağını düşünüyorum yatırım tavsiyesi değildir,Piyasa Trend/Tahmin
[GARAN] Umarım öyle olur. Herşey bankofun elinde istese tavan da yaptırır yarın. Maalesef o olmadan diğerlerinde iş yok veya cesaret.,Genel Bilgi/Durum
[GARAN] Akbank eski zirvesini yakaladı. Garantinin zirvesine daha %7-8 marj var O gelmeden düzeltme olur gibi 144-148 lerde kar alıp beklemek en mantıklısı gibi duruyo.,Alım-Satım Niyeti
[GARAN] ben ocak ayının ilk haftasi gelmeden bulaşmam banklara.,Alım-Satım Niyeti
[GARAN] geçen sene de 141 liraymış. küllüm zarar. borsa pişmanlık.,Genel Bilgi/Durum
[GARAN] Yanlışın var. 49 ile 60 tl arası git gel yapıyordu.,Genel Bilgi/Durum
[GARAN] maşallah borsa şov yapıyor bızımkı hala sacını tarıyor,Genel Bilgi/Durum
[GARAN] battı herhalde. bu bankalar kar etmiyor mu ? ediyorsa hissesi niye zararda.,Genel Bilgi/Durum
"[GARAN] Ben bu kâğıttan şunu anladım Bofa ile inatlaşmayacaksın,Bofa 2 haftadır sürekli satıyordu bunu",Risk ve Haber Analizi
[GARAN] fırtınadan önceki sessizlik bence,Piyasa Trend/Tahmin
[GARAN] Herzamanki gibi en boktan hisse,Genel Bilgi/Durum
[GARAN] Hisseye para girişi olmuş bank of mu almış acaba,Risk ve Haber Analizi
[GARAN] Bofa aliyor Ünlü satiyor.,Risk ve Haber Analizi
"[GARAN] 142-142,30 arasında toplamda yaklaşık 632 bin lotluk satış emiri var.duvar örmüşler buraya",Genel Bilgi/Durum
[GARAN] 8.500.000 alışta 6.600.00ü satışta....,Genel Bilgi/Durum
[GARAN] Yahu alan kim satan kim onu da zahmet olmazsa paylaşın))),Genel Bilgi/Durum
"[GARAN] Hergün bir hisseyi tavan yaptırarak endeks mühendisliği yapılıyor. #sise bugün #astor,bu yarın #eregl olur... sen doğru hissede değilsen yerinde sayarsin",Genel Bilgi/Durum
[GARAN] Sattım maliyet biraz yukarda idi düşerse tekrar alırım kolay gelsin size,Alım-Satım Niyeti
[GARAN] 143 gecınce bakalım kım tutabılecek seni,Piyasa Trend/Tahmin
[GARAN] 142-143 arası kademelerdeki mallarla fabirka kurulup 100 kişi istihdam edilir inanılmaz bir baskı bu....!,Genel Bilgi/Durum
[GARAN] İçeri girmişler sizce bu yükselebilir mi ?,Genel Bilgi/Durum
[GARAN] alan satanlar kimler acaba,Genel Bilgi/Durum
[GARAN] Altına mı geçsem aceba zıcıyor baksana,Alım-Satım Niyeti
[GARAN] Zıçar bugün bu hacim yok 142 geçemez,Piyasa Trend/Tahmin
[GARAN] Olacak zaten şu bölünmesi bitsin de biraz da fb alalım:)),Alım-Satım Niyeti
[GARAN] Ne bu be yarım saattir 80-90 142 ye değse dünyanın sonu gelecek gibi davranıyor,Genel Bilgi/Durum
[GARAN] 6.000.000 alım 4.400.000 satış gerçekleşiyor,Genel Bilgi/Durum
[GARAN] Alım satım görebilen arkadaşlar paylaşım yapabiler mi,Genel Bilgi/Durum
[GARAN] Diğer bankalar eski fiyatlara geldi hızlı bir çıkış yapması gerek,Piyasa Trend/Tahmin
[GARAN] Bankacılıkta en çok Akbanka çok şaşırdım. Açıkçası garantiden daha pozitif ayrılacağını hiç düşünmemiştim.,Genel Bilgi/Durum
[GARAN] Bir iki ay evvel akbanktaydim. O zaman da garantinin şimdi ki hali gibi sinir olmuştum. Ama gel gör ki şimdi en iyisi o,Genel Bilgi/Durum
"[GARAN] bu hisseye ne oldu böyle..en güçlü bilançosu olan bankalardandı..142,143 e bile gelemedi bi türlü..",Genel Bilgi/Durum
[GARAN] Al satcılar bile kazanmadı,Genel Bilgi/Durum
[GARAN] İsmail YK dan Allah belanı versin şarkısını dinliyorum ..garan yatirimcilari na Allah sabır versin 142 bile göstermedi,Genel Bilgi/Durum
[GARAN] ben şahsen 144 bugün bekliyorum bakalım,Piyasa Trend/Tahmin
[BIST100] Endekste. Bugün yarın ve çarşamba. Düşüş beklemekteyim. Ytd,Piyasa Trend/Tahmin
[BIST100] Aselsan izin vermedi.,Genel Bilgi/Durum
"[BIST100] evet,endexi Aselsan sırtladı",Genel Bilgi/Durum
[BIST100] 127.30 A. KADAR. BİR. DÜZELTME ÖNGÖRÜYORUM. Borsaya maalesef taze ve kuvvetli bir para girişi yok. Ytd,Piyasa Trend/Tahmin
[BIST100] düzelecek yanımız kalmadıı,Genel Bilgi/Durum
[BIST100] K.y.cilari vagona dolduran dolanpalar k.y.ciyida parasını da yedi bitirdi... Borsadan uzak durun. Yüksek enfalyonin yanında ana paranın eridiği bir müşteri pazarına dönmüş durumda?,Genel Bilgi/Durum
[GARAN] İlk hedef 99 TL sonraki 300 TL,Hedef Fiyat Sorgulama
[GARAN] Kap var. Alamadığı kredileri satmış. Belki olumlu etkiler pazartesi. Jp morgan en yüksek getiri poransiyeli olan banka demiş.,Risk ve Haber Analizi
[GARAN] Bugün daha zayıf bir bankacılık bekliyordum. Beni olumlu yönde şaşırttı diyebilirim. Aralik enflasyon tahminleri 0.69'a kadar çekildi daha iyi olacağız fazla zaman kalmadi.,Risk ve Haber Analizi
[GARAN] Her şey lehine olmasına rağmen Dinlenmeye çekip sanayi ile denge yaptılar sıra burada ..bu hafta banka haftası olmssını beklerim..,Piyasa Trend/Tahmin
[BIST100] Mucip bey kira ve gida düzenlemesi Ocak enflasyonunu aşağı çekecek katiliyorum. Ayrica yeniden değerleme orani düşük uygulanacak.,Risk ve Haber Analizi
[BIST100] bankacilik isin içine girmeden bu iş zaten olmaz. Şuan yine Aselsan ile idare ediyorlar.,Genel Bilgi/Durum
[GARAN] Üç dört yıl önce yüzde 400 veren banka içler acısı durumda beş hissemin içinde ilk bunu aldım en az getiri bunda çok yazık,Genel Bilgi/Durum
[BIST100] kıbrıs ta kumar oynayaydık kazanma şansımız daha yüksek olurdu,Genel Bilgi/Durum
[GARAN] Garan da bitmiş artık yorum yapan bile yok... Yazık..,Genel Bilgi/Durum
[GARAN] Bofa yine içimizden geçiyo.,Genel Bilgi/Durum
[BIST100] Keşke zamanın da Ayşe teyzeler gibi altın alsaydık. Bu borsa insanı gerçekten deli eder))),Genel Bilgi/Durum
[GARAN] alani yok satani yok.,Genel Bilgi/Durum
[GARAN] Maliyetine gelsin çıkarım çok bile kaldım psikolojim daha değerli bir sürü hisse var.,Alım-Satım Niyeti
[GARAN] Bu kadar baskilayacaklarini tahmin etmedim. Ama bu faiz indirimi ile beraber anlık şoklar yapsada çok inecekleri alan da yok artık en kotu 137 Ler yapabilirler... bankalar bu faiz indirimleri ile mecburen yukarı çıkacak.,Piyasa Trend/Tahmin
[GARAN] Cok fazla değil maliyet flama vardı 144 üzerinde aktifleşiyor galiba ondan umut yok. Dün jpmorgen hedef fiyatını yükseltmişti bu düştü,Risk ve Haber Analizi
[GARAN] Banka almıyorlar bu seneyi böyle kapatır,Piyasa Trend/Tahmin
[BIST100] Maalesef borsa genelinde 3 beş kagit dışında hepsine aynısını yapıyorlar. ... Sıranın bize gelmesini bekleyrcez mecburen,Genel Bilgi/Durum
[GARAN] Alım satım gören arkadaşlar vardı ara sıra paylaşım yapabilir misiniz,Genel Bilgi/Durum
[BIST100] ulkede kumar artma nedenini simdi daha iyi anliyorum.,Genel Bilgi/Durum
[BIST100] kumar oynasaymisim keske.,Genel Bilgi/Durum
[BIST100] yani en güzeli bu da kumar fark yok yani,Genel Bilgi/Durum
[BIST100] dirit 9 milyon lotu var fiyatı 26 mmcas 9 milyon lotu var fiyatı 145,Genel Bilgi/Durum
[GARAN] türkiyenin 4 büyük bankasından biri. dünyada ve türkiyede faiz indirim olduğu hafta 5. gün eksi yakıyor... büyükbaşlar insider lar istediği gibi parmağında oynatıyor.,Risk ve Haber Analizi
[BIST100] Ky baya gitti çoğu altın sertifikasında Forex falan oynuyor. Hiç de öyle illa alıcısı olur gibi bir durum yok.,Genel Bilgi/Durum
"[GARAN] trademaster 144 tebal dedi,babayi aldık",Alım-Satım Niyeti
[GARAN] yükselecekte nazlanıyor... biz aldık malı sıkıntı yok altın gibi attık kenara bekleriz,Alım-Satım Niyeti
[ALTIN] Altın 4200den 4319 oldu faiz indirimiyle bunda tık yok.,Genel Bilgi/Durum
[GARAN] 50-60 hisse takibimde 5-6 tane eksi var biri garanti. Ne zaman böyle berbat bir hisseye dönüştü?,Genel Bilgi/Durum
[GARAN] zarlar atılıyor beyler hadi bakalım... buradan daha inerse yaprağı yedik,Genel Bilgi/Durum
[GARAN] ister innn ister çıık umrumda değilsin.....attım bir köşeye duruyorsun....,Alım-Satım Niyeti
[GARAN] neden hisse mi satamıyorum,Genel Bilgi/Durum
[GARAN] ope öpe gideceksin,Piyasa Trend/Tahmin
[GARAN] gidiyo zaten ama aşaa,Genel Bilgi/Durum
[GARAN] borsa 12 bıne gıdıyor bu hala sacını tarıyor,Piyasa Trend/Tahmin
[GARAN] borsa yukselıyor ama bu nasıl olıyorsa günün sonunda aynı yerde kaşmayı basarıyor,Genel Bilgi/Durum
[GARAN] YEMİN EDERİM SIKILDIK ARTIK....,Genel Bilgi/Durum
[GARAN] takibimdeki bütün hisseler +2 bir bu böyle yanlış hissedeyiz sadece,Genel Bilgi/Durum
[GARAN] Son ceyreklik durumlara baktığımızda özel bankalar içinde en iyi performansı yapı kredi sonra Garanti yaptı. Nedense garantiye özel bir baskı var.,Genel Bilgi/Durum
[GARAN] Yabancı alımı yüksekmiş güya o yüzden mi bilmiyorum.,Risk ve Haber Analizi
[GARAN] 4 gündür eksi hala basmaya çalışıyorlar. en ahlaksız tahtacı bunda.,Genel Bilgi/Durum
[BIST100] hiç bir şey olmaz. vişne madeni 800 den 90 a düşürdüler. millet yine alıyor. bir gün +3 yapsın yeter millet sıraya giriyor.,Genel Bilgi/Durum
[GARAN] ben çıktığım hisseyi bir daha almadım keşke insanlar biraz tavır koymayı bilse.,Alım-Satım Niyeti
[GARAN] Yine bankalar arasında en düşük kalan.,Genel Bilgi/Durum
[GARAN] hadi yürü de endamını görelim,Piyasa Trend/Tahmin
[BIST100] Endeks 11.600'e en kisa sürede gidecek bankaciliğin yaninda bu sefer sinai de hareket edecek.,Piyasa Trend/Tahmin
