text,label
[KCHOL] Nerden düştük aw hissesine ya,Genel Bilgi/Durum
[KCHOL] TEB satış da ziraat satış yaptı ne oldu böyle niye satıyorlar bizim bulmadığımiz ne var bir açıklama yapmadan yüklü satış yapıyorlar nedenini bilen varmı,Genel Bilgi/Durum
[KCHOL] Arçelik aldığı için parayı oraya yatıracak,Risk ve Haber Analizi
[KCHOL] Var bir sıkıntı bankalar satış da neden acaba ne oldu bir açıklama yapmadı,Risk ve Haber Analizi
[KCHOL] Bu hisse hastalıklı,Genel Bilgi/Durum
[KCHOL] Bugün Koç'un 166 ve a167 daha aşağı salması bekleniyor grafiklerde al sata bakilirsa satışlar yine önde,Piyasa Trend/Tahmin
[KCHOL] Bu gidişle bankalar sattığına göre 165kadar gelir ozaman,Hedef Fiyat Sorgulama
[KCHOL] 1 yıl hissedeydim 3 ay da varsntta bistt 30 hisseleri 1 tl kazandırmıyor,Genel Bilgi/Durum
[KCHOL] Bir hisse 1 yılda nasıl sabit kalır,Genel Bilgi/Durum
[KCHOL] Hepsi kırmız koç yeşil amacı gel gel yapmak birazdan yakar kırmızi,Piyasa Trend/Tahmin
[KCHOL] Tepki ayağına gel gel,Piyasa Trend/Tahmin
[KCHOL] oe di 167 ne,Genel Bilgi/Durum
[KCHOL] tepkiyi bırak yine çakacak oe ları,Piyasa Trend/Tahmin
"[KCHOL] teb168 yine hüsran ,sanki iflas etti oe di ,bitirdi bizi",Genel Bilgi/Durum
[KCHOL] Aracı kurumlar uçuk hedef fiyatlar açıklar saf küçük yatırımcı bunlara inanır hissenin fiyatı ucuz diye alır zengin olma hayalleri kurar sonra fiyat biraz yükseltilir ky iştaha gelir almaya devam eder sonra aracı kurumlar elindeki malı boşaltır ky zarara uğratılır yabancı yatırımcıda gelmediği için bu ky söğüşleme işi bu kısır döngü içinde devam eder,Genel Bilgi/Durum
[KCHOL] tekrar 150 altında birdip yapar mı sanki yapacak gübi,Hedef Fiyat Sorgulama
[KCHOL] o kadar marj kalmadı altlarda. bence artık düşmek yerine yükselmesi beklenir,Piyasa Trend/Tahmin
[KCHOL] Bu günkü düşüşü 1 haftada ancak koyar yerine,Piyasa Trend/Tahmin
[KCHOL] Ytd. Altın gümüş aldı başını gitti dünyada bilmediğimiz bir şeyler fiyatlanıyor bu ortamda malda olmak büyük cesaret hele ki bu ülkede daha da buyuk bir cesaret. Ytd.,Risk ve Haber Analizi
[KCHOL] Bugun bofa en cok bu hısseyı satmıs,Genel Bilgi/Durum
[KCHOL] bu hısseyı almayı dusunen arkadaslar yuz değil bınkere düşünün,Alım-Satım Niyeti
[KCHOL] bu dusus cok tuhaf.koc holding ile ilgili bir operasyon olacak desem koc iştirakleri gunu pozitif kapatmış. yükseltmeyen bir kağıt endeksin yatay olduğu günde yuzde 3 neden duser ?,Risk ve Haber Analizi
[KCHOL] yarin ve carsamba buyuk dususler olabilir ozellikle aksama dogru heyecen yapmayın)),Piyasa Trend/Tahmin
[KCHOL] Oyle bır hısse kı alır almaz içerdesın Allah yardımcımız olsun ne dıyım baska,Genel Bilgi/Durum
[KCHOL] Kolay çıkmaz daha belini kırmışlar,Piyasa Trend/Tahmin
[KCHOL] Arkadaşım koç holding elindeki malları satsa hisse sahiplerine dağıtsa hisse oranında herkesin parası 10x yapar,Piyasa Trend/Tahmin
"[KCHOL] Borsa uçacak kaçacak yalanı ile 3 yılım boşa geçti. Ereğli, cante, o, bu, derken köklü şirket diye koç aldım buda fos çıktı. Akban almıştım borsadaki ilk yılımda 17 TL den sadece ondan kazandım. Param orada kalsaydı 4 kat artmıştı. Yeni borsaya girecek olupta koç veya kuzu almayı düşünenler varın gerisini siz düşünün. En sağlam yatırım eskilerin de dediği gibi Altın Altın Altın. Gerisi boş. Herkese bundan sonraki atacağı adımlarda hayırlı kazançlar diliyorum.",Genel Bilgi/Durum
[KCHOL] gözü hiç yukarda olmadı kı surekli asağıda yarın da bu fıyatlar uzerınde gıdıp gelırse hergun aşagıya inmeye devam eder,Piyasa Trend/Tahmin
"[KCHOL] biz neye yatırım yapacağız anlamadım ne alsam elimde kalıyor, kafayı yememek elde değil",Genel Bilgi/Durum
"[KCHOL] Nacizane fikrim, kendiminde en kısa zamanda paramı altına çevirmek zararın neresinden dönersem kardır bu kumarhaneden kurtulmak bile kar olacaktır.",Alım-Satım Niyeti
[KCHOL] Güven kalmadı,Genel Bilgi/Durum
[KCHOL] Kasım'da 164'den almıştım. 1 ay içinde ath yapıp nasıl geri gelebilir. Çıldırmamak elde değil. 6 günde -%3 nasıl düşebilir kafayı yersin.,Genel Bilgi/Durum
[KCHOL] nasıl ath yaptı bir ay içinde? Geçen sene 250'yi gördü bu hisse,Genel Bilgi/Durum
[KCHOL] 168 nedir ya. Daha ne kdr düşecen acaba. Yıl geçti aaa ss ya,Genel Bilgi/Durum
[KCHOL] Zarar eden arçelik onlarca kuruluşu kar eden kchol. ondan fazla nasıl düşerki,Risk ve Haber Analizi
[KCHOL] Arçelik yizde 1.60 ekside kchol ise yüzde 3 geride ne alaka bu yahuu,Genel Bilgi/Durum
[KCHOL] -%3 yapacak ne oldu aa aaa ss yim,Genel Bilgi/Durum
[KCHOL] Söylencek söz brakmadınız. Sabaha kdr svsem yeridir,Genel Bilgi/Durum
"[KCHOL] 5 işlem gününde hissede kayıp %-9 civarı. Yılbaşı rallisi dedikleri bumu? Gavurın evine noel baba hediye ile giriyor, bizim ülkede noel baba direk bize giriyor....",Genel Bilgi/Durum
[KCHOL] Kayıp %-6 civarı düzeltiyorum. hatalı yazmışım bu kadar tokatlanmaya normaldir,Genel Bilgi/Durum
[KCHOL] Bist den midem bulanıyor artık,Genel Bilgi/Durum
[KCHOL] boşuna evhamlanmayın. 8 dolar gibi düşünün hisseyi 35 yıldır bunu alır satarım y,Genel Bilgi/Durum
[KCHOL] 340 olması lazım o zaman,Hedef Fiyat Sorgulama
[KCHOL] Düşüşün sebebini arçelik zannedenler borsayı bırakın borsada şuanda hiçbir kağıt mali verilerle fiyatlanmıyor kokuşmuşluk heryerde,Risk ve Haber Analizi
[KCHOL] Arçelik in zararına ortak oldu kemerleri bağlayın inişe geçiyoruz,Risk ve Haber Analizi
"[KCHOL] bitirdin milleti oe di ,,bitirdin ,11500 edneks 168 ne",Genel Bilgi/Durum
[KCHOL] 150 lere inecek diye düşünüyorum,Piyasa Trend/Tahmin
[KCHOL] Allah senin be…nı versin ocağımıza incir ağacı diktin,Genel Bilgi/Durum
[KCHOL] Şu anda bisti düşüren Kcholl hissesidir,Genel Bilgi/Durum
"[KCHOL] Soruma gelen cevap; Şirketimize gösterdiğiniz ilgiye teşekkür ederiz. Holding olarak faaliyet konumuz portföy yatırımları olup bu kapsamda yapılan değerlendirmede söz konusu işlem anlamlı görülmüştür. Saygılarımızla, Koç Holding Yatırımcı İlişkileri",Risk ve Haber Analizi
[KCHOL] Arçelik hisse alımını sormuştum.,Risk ve Haber Analizi
"[KCHOL] Arçelik kar edince bu sattıklarını geri Alacan mı oe di ,yeter ,insan olun ,bu dünyanın altıda var oe di ,yeter",Genel Bilgi/Durum
[KCHOL] ustam arceligi kasasına para giriyo sözde.-2 dusuyo.28 ay olacak maliyt 161.boyle bı soygunn nn gorulmedi,Genel Bilgi/Durum
"[KCHOL] iflas de ,bizda rahatlayalim oe di. yeter da",Genel Bilgi/Durum
[KCHOL] 145 tl gelecek,Hedef Fiyat Sorgulama
[KCHOL] Size ne dedim 145 tl kadar geri düşecek diye,Hedef Fiyat Sorgulama
"[KCHOL] kasasından 5.2 milayr cikanda çöküyor,girende ,Allah sizi perişan etsin",Risk ve Haber Analizi
"[KCHOL] satışlar 1.7 milyon adet önde ,aslında çok değil ama iş robotlarda. bakalım bize hangi fiyatı reva görmüşler",Genel Bilgi/Durum
[KCHOL] Arçelik zarar edebilir koç holdingi o kadar aşağıya çekemez ki onlarca firması kazanıyor şaka gibi soyguna kılıf bu,Risk ve Haber Analizi
"[KCHOL] Dedimki boffa elinde hisse yokken 1,5mio lotda cuma açığa satması yetmezmiş gibi bu günde daha fazlasını satması. hisseyi çökertti. Muhtemelen cititi malını satıyorlar . Devam açığa satışa s p k borsa çökene kadar satsınlar. Bu trade piyasasında sadece açığa satışla 3-5 büyük para kazanıp nemalanır.",Risk ve Haber Analizi
[KCHOL] Bizim burada yazmamız zarar etmemiz bunalıma girmemiz aile huzurumuzun bozulması adamların umrunda değil gözlerinde bit kadar değerimiz yok adamlar bizi yolunacak kaz gözüyle görüyor,Genel Bilgi/Durum
[KCHOL] yarın da bugün 168 den alanlar satar. uzun vadeli bekleyen sıfıra sıfır. bitirdiler uzun vade işini.,Piyasa Trend/Tahmin
[KCHOL] yazıklar olsun koç..,Genel Bilgi/Durum
[KCHOL] bunun kadar haysiyetsiz bir holding gormedim yaziklar olsun,Genel Bilgi/Durum
"[KCHOL] tera holdin sıklıkla istoraklerinin hissesini alır ,tera holdingin nerden nereye geldiği ortada ,bu oe di ,sırf testere olsun diye yapıyor bu işleri",Risk ve Haber Analizi
[KCHOL] Altını gördükçe gidip borsa istanbulu yakasım geliyor,Genel Bilgi/Durum
[KCHOL] altını bırak TL yi koruyamadı. ana paramızı dahi hiç etti. doymuyor,Genel Bilgi/Durum
"[KCHOL] aslında bu nötr bır olaydır ,kağıt maniule edilour ,koç diyelim 5.2 milayr verdi ,iyi de arceligin kasasına da 5.2 milyar giriyor ,bu haber her zamanki gibi testere misali kullanılıyor,Allah kahru perişan etsin sizi",Risk ve Haber Analizi
[KCHOL] arcelige 5.2 milyar para giriyoda.bnm 161 den aldığım hisse bugün bile -2 yapiyo.bunlrinn alayının a b versin,Genel Bilgi/Durum
[KCHOL] Bazı okuduğunu anlamayan cahiller için son defa yazıyorum. 108.29 fiyatı ARÇELİK tahtasının son 10 işlem günü ortalama fiyatıdır. KCHOL aldığı ARÇELİK hisselerini bu fiyat üzerinden aldı. Bu 108.29 fiyatinin KCHOL hissesiyle bir alakası yoktur. Hala aksi yorum yapan olursa bu ya cahilliktir ya ortaligi kariştirmak için bilinçli yapiliyordur. Cahillik ile savaşiriz ama manipülasyon ile savaşmak SPK'nin işidir. Umarim gerekeni yaparlar.,Risk ve Haber Analizi
"[KCHOL] kar gibi eriyor ,zaten Koç'un ne olduğunu bilmeyen yok,iyi haberde sağır ,kötü olmadığı halde nötr haberde bile milleti perişan ediyorlar",Genel Bilgi/Durum
[KCHOL] Ky batmış insanlar bunalıma girmiş aile düzeni bozulmuş bunların umrunda değil gözlerinde bit kadar değerimiz yok,Genel Bilgi/Durum
[KCHOL] arkadaşlar bu arçelik olayı 4.çeyrek bilançoya nasıl etki eder lütfen bilen yazsın.,Risk ve Haber Analizi
[KCHOL] Konu ney bu arcelik bilen varsa yazabilirmi rica etsem,Risk ve Haber Analizi
"[KCHOL] 5.2 milyar TL ile Arçelik hissesi aldı ,arcslikte hep zarar eden şirket ,bu da olmuszu etkiledi",Risk ve Haber Analizi
[KCHOL] Peki bu Arçelik hep mi zarar edecek? :),Risk ve Haber Analizi
[KCHOL] Lion King 28 ay önce 161 den Arçelik aldım.sonuc 105 lira.inss batarrrrrrr,Genel Bilgi/Durum
[KCHOL] ülke bitmiş borsası hep bitmiş,Genel Bilgi/Durum
[KCHOL] 11340 kırıldı hedef 11280 yarında duseceğiz,Hedef Fiyat Sorgulama
[KCHOL] arçelik almışsa ne olmuş aw bu kötü bir durum değil ki öz kaynaklarda değişim olmayacak ki aksine iştirakindeki payı artmış olacak temettü geliri artmış olacak bofa oynuyor başka birşey değil düşmesi için sebep yok,Risk ve Haber Analizi
[KCHOL] Kapanış 165 ve 167 olacak yazın kenara eğer taban olmazsa tabi bazı bilmişler varya bil bakalım,Piyasa Trend/Tahmin
[KCHOL] 168 diyorum bunuda yaz kenara çok bilmiş.,Piyasa Trend/Tahmin
[KCHOL] Kardeş bunlar burda kapanış yaparsan salı günü 165 gelir,Hedef Fiyat Sorgulama
[KCHOL] battimi bu ya,Genel Bilgi/Durum
"[KCHOL] Şimdi şöyle olacak; maliyete gelince kurtulmak için satacağız, ardından bir miktar daha yükselecek ve biz diyeceğiz ki bu daha gider. Ardından tekrar düşecek ve biz yine maliyetine gelsin diye bekleyeceğiz. Bu kısır döngü böyle devam ederken paramız pul olacak. Senaryo bu diye düşünüyorum. Med cezir gibi ama bu med cezir de kazanan maalesef biz olamayacağız gibime geliyor.",Genel Bilgi/Durum
[KCHOL] koç holding 108 TL ye gelemez.bofanın satışları tamamen karşılanıyor.,Hedef Fiyat Sorgulama
[KCHOL] Siz şaka mısınız? Hangi akıl fukarası bu 108 lirayi ortaya atti? 108 diye birsey yok Allah Allah.,Hedef Fiyat Sorgulama
[KCHOL] Kimin okuduğunu anlamadığı ortada :) 108 fiyatinin KCHOL ile alakasi yok. Onlar alınan Arçelik hisselerinin ortalama fiyati :)),Risk ve Haber Analizi
[KCHOL] Okuduğunu anlamayan insanlar var. Bu ülkede ki bazı olaylara şaşırmamak lazım. 108 fiyati alınan Arçelik hisselerinin fiyati KCHOL fiyatıyla bir alakası yok. Konuşmak için konuşmayın.,Risk ve Haber Analizi
"[KCHOL] 176 TL maliyetle aldık, almaz olsaydık, malı kütelediler sanırım.",Alım-Satım Niyeti
[KCHOL] resmen yatırımcıların içinden geçtiler,Genel Bilgi/Durum
[KCHOL] 140 a alırım,Hedef Fiyat Sorgulama
[KCHOL] Türk milleti kime güvenecek ki,Genel Bilgi/Durum
[KCHOL] Kap göre ozaman 108 bekleyeme değer 25 aralığa kadar alış yok eldekilerini iyiki 173 verdim,Alım-Satım Niyeti
"[KCHOL] Bu hissenin bu kadar sürünmesi anormal bir durum, bi dümen var. spkya resmi başvuru, cimer yada savcılığa giderek suç duyurusunda bulunun, 6263 sayılı kanun size bu hakkı veriyor, korkmayın !!!",Genel Bilgi/Durum
[KCHOL] 25 aralığa kadar alış yapmayın bekleyin daha düşmesi lazım cakila bilir,Piyasa Trend/Tahmin
[KCHOL] yuhhh allah blnı versn artık sabah aldım kol gibi zarar oldu,Alım-Satım Niyeti
[KCHOL] Birçok insan bu gün kchol hissesini almama kararı aldığından eminim bir okadarıda maliyete gelsede kaçsam diye düşünüyor .,Piyasa Trend/Tahmin
[KCHOL] Yani Arçelik 108 TL satacak hisseyi ozaman bugün taban beklenir 25 aralığa kadar 110 düşmesi lazım Koç'un yanlış mıyım,Piyasa Trend/Tahmin
[KCHOL] Onlar alinan Arçelik hisselerinin fiyati kapi okumuşsun ama boşa okumuşsun. Belki de okuduğunu anlamiyorsun.,Risk ve Haber Analizi
"[KCHOL] süzüle süzüle ,milletin kaçmasınıa da fırsat vermoyorlar",Genel Bilgi/Durum
[KCHOL] sonu ereğli ve şişe gibi olacak herhalde.ytd.,Piyasa Trend/Tahmin
"[KCHOL] burası resmen tezgah ,yıllardır milelti dolanadiryorlar",Genel Bilgi/Durum
[KCHOL] oe bitirdi bizi,Genel Bilgi/Durum
[KCHOL] koca holdingin haline bak.,Genel Bilgi/Durum
[KCHOL] 170 üstü kapanış gelmezse 163 yolu açılır maalesef,Hedef Fiyat Sorgulama
[KCHOL] 150 ler geliyor,Piyasa Trend/Tahmin
"[KCHOL] Hayret yorum paylaşılmış, suç duyurusunda bulundum, hisse sahipleride suç duyurusu bulunsun. Savcılık bi zahmet spk'ya sorsun ne oluyor.",Genel Bilgi/Durum
[KCHOL] adının bizde bir itibarı vardı. yazık ordu,Genel Bilgi/Durum
[KCHOL] Türk borsası yatırımı hak etmiyor Amerika Birleşik Devletleri daha iyi bu borsadan,Genel Bilgi/Durum
[KCHOL] Maliyetine gelsin satacağım YKB Kredi kartını iptal ettireceğim hesaplarımı kapatacağım o kadarki yaktılar içimi,Alım-Satım Niyeti
[KCHOL] Soyun devam etmez inşaallah.,Genel Bilgi/Durum
[KCHOL] türkiyenin en büyük şirketlerinde bunlar oluyor. 1 yıl öncesine göre zarar etmiş bunu alan. enflasyonu hiç söylemiyorum. yan kağıtlar bundan beter. ne yapmaya çalışıyorlar. herkes kaçsın birbirlerini düdüklerler artık.,Genel Bilgi/Durum
[KCHOL] Maliyetine gelsin satacağım yön hesaplarımı kapatacağım kredi kartını iptal ettireceğim o kadarki yaktılar içimi,Alım-Satım Niyeti
[KCHOL] Diyecek kelime bulamiyorum artık malesef senelerdir dolandırıldık,Genel Bilgi/Durum
[KCHOL] Yediler yediler bitiremediler.,Genel Bilgi/Durum
[KCHOL] Aynen soygun var,Genel Bilgi/Durum
[KCHOL] 22 aralık 2024 koch hisse 180.500 tl 22 Aralık 2025 hisse 170 tl.Ülkenin en büyük holdingine bak.Soygun var.,Genel Bilgi/Durum
[KCHOL] Faize yatırsaydık 225 tl olurdu en az,Genel Bilgi/Durum
[KCHOL] Endex yeşil koç yine kırmızı ne olacak küçük yatırımcı,Genel Bilgi/Durum
[KCHOL] Endex üzeri getiri -2,Genel Bilgi/Durum
[KCHOL] demedimmi sabah cok sert dususlr olacak diye yabancı kazansın diye güzelim hisseleri dusuk fiyattan yabancıya verecekler dolar yukselmiyeceği için tek kurtulus bu yabancının gelmesi için turk halkının kimse umrunda değil,Risk ve Haber Analizi
"[KCHOL] hisseler 52 hafta zirvesine geldi ,bı bunun gibi mok hisseler kaldı ,boş yapma ,boş tespit",Genel Bilgi/Durum
"[KCHOL] bu nasıl iş Allah'ım,resmen dolandırıliyoruz,yıllardır",Genel Bilgi/Durum
"[KCHOL] Koç Holding Neden Arçelik’in Geri Aldığı Payları Alıyor? ... Özetle bu adım, muhasebe tekniği kaynaklı bir özkaynak erozyonunu durduran, finansal risk algısını stabilize eden zorunlu ve doğru bir çözümdür...",Risk ve Haber Analizi
[KCHOL] Şimdi benim kafam karıştı bu geri alım holding tarafına olumlu mu olumsuz mu yansıyacak,Risk ve Haber Analizi
[KCHOL] Arçelik hissesi aldığı için teşekkür edilmesi lazım dipten almış . Önümüzdeki sene için iyi bi yatırımm bence ),Risk ve Haber Analizi
[KCHOL] Arçelik hisselerini çok seviyor şirketiniz sahip çıkacaksanız şahsi paranızla alın geniş ağızlı kumbaralar,Genel Bilgi/Durum
[KCHOL] Soran olursa Arçelik hissesine sahip çıkıyor ne var bunda canım kchol yatırımcısı ne olacak koçç,Genel Bilgi/Durum
"[KCHOL] hisse fiyatı 1 lira olsa umrunda değil ,adamların yatırımcı diye bir kavramları yok , Allah i kitabı para,",Genel Bilgi/Durum
"[KCHOL] YTD maalt tahsisli sermaye artirimi, arçelik paylarının alımı, marina alımı derken kasadan çıkacak nakit çığ gibi büyüdü. Kısa vadede görünüm negatif, uzun vadede kısmi pozitif.",Risk ve Haber Analizi
[KCHOL] Borsa Ralli yapacak mış 12 hatta 13 olacakmış her gün tvlerde borsayı öven tezgahtarlar bizlerin kaçmaması için ugraş veriyor,Genel Bilgi/Durum
"[KCHOL] Ali Koç bofanin danışma kurulu üyesi ,var mı başka söze gerek",Risk ve Haber Analizi
[KCHOL] Rezalet yaşanıyor 1 buçuk yıldır gözümüzün içine baka baka soygun,Genel Bilgi/Durum
"[KCHOL] elimizden birşey gelmez ,tezgah büyük",Genel Bilgi/Durum
[KCHOL] Kap haberi veren şirketlerin yaptıkları operasyonların hedefleri hakkında da açıklama yapması gerekir diye düşünüyorum.,Genel Bilgi/Durum
[KCHOL] cehennem azabı gibi hisse,Genel Bilgi/Durum
[KCHOL] Bofa kaç gündür neden sattığı belli oldu,Risk ve Haber Analizi
[KCHOL] bofa üzerinden koç kendi satıyor indi bindi yapıyor.kemiksiz vergisiz kazanç.,Risk ve Haber Analizi
[KCHOL] 5 dakika sürer geri alması,Piyasa Trend/Tahmin
"[KCHOL] 1,5 senedir holdigden kazandığından fazla kazandı burada .alabilr o ayrı mesele .1,5 senedir alıyor veriyor.",Genel Bilgi/Durum
[KCHOL] yan kagıtların zamanı bu zamanlar ne zaman anlamlı bir yabancı gelir dolar yabancının istediği seviyeye gelir bist 30 o zaman hareket eder..,Piyasa Trend/Tahmin
[KCHOL] Kaçııın batıyoruzz,Piyasa Trend/Tahmin
[KCHOL] Arçelik 5 milyar 200 milyonluk hissesini Koç Holding'e sattı. Geçmiş olsun.,Risk ve Haber Analizi
[KCHOL] Ne oldu bu Koç a operosyonmu var.,Genel Bilgi/Durum
[KCHOL] Nerden bulaştık aw ya... çıkamadım bi yıldır.. battıkça batıyo,Genel Bilgi/Durum
[KCHOL] maalesef beni de perişan etti bu koç:(((((,Genel Bilgi/Durum
[KCHOL] bugun salı ve carsamba sert satışlar gelebilir.,Piyasa Trend/Tahmin
[KCHOL] Kcholl bofa üzerinden satış yapıyor,Risk ve Haber Analizi
[KCHOL] sistem belli sat düşür yükselt sat ky bekliyor keriz gibi,Genel Bilgi/Durum
[KCHOL] yabancıya düşük fiyattan koc verecekler bügün nasıl dusecek izleyin..,Piyasa Trend/Tahmin
[KCHOL] 2023de aldım bunu ben bunu aldığımda gram altın 1200tl idi şimdi 6000 Bin TL gümüşün gramı da15 TL idi şimdi 95tl oldu,Genel Bilgi/Durum
"[KCHOL] BoFfa Cuma günü takasındaki tüm kchol sattı yetmedi üstünede elinde olmayan 1,5 milyon lotu sattı. Muhtemelen citi den virmanla mal gelir.",Risk ve Haber Analizi
[KCHOL] Şok küçük yatırımcı perişan sesimizi duyan yok,Genel Bilgi/Durum
[KCHOL] bankalar ve holdingler dusecek yabancı gelirse bu hisselere gelir madem yuksek kur veremiyorsun yabancinin talep gosterecrgi hisseleri düsür,Piyasa Trend/Tahmin
"[KCHOL] Yılbaşında altın, günüş aldaydık paramız 2 katı olacaktı, Kchol sayesinde koca yılı - %10 kapatıyoruz.",Genel Bilgi/Durum
[KCHOL] Taten bu hafta tavan yyd,Piyasa Trend/Tahmin
[KCHOL] 145’tl geri gelecek kesin bilgi,Piyasa Trend/Tahmin
[KCHOL] Herşeyi satıp Altıns1’emi geçsem yawww çok bunaldım yıldım artık,Alım-Satım Niyeti
[KCHOL] Baskının sebebi maalt'a tahsisli sermaye artırımı için ödeyeceğimiz tutar var marina alımı için ödediğimiz muazzam tutar.,Risk ve Haber Analizi
[KCHOL] Şuan bütün hisseyi sattım 250 12aya taksit var,Alım-Satım Niyeti
[KCHOL] Sakın krediyle girmeyin intiar edersiniz,Genel Bilgi/Durum
[KCHOL] 2 yıl önce 260 aldım 350 bankadan 350 benden vardıkredi çektim herşeyim satışa çıktı,Alım-Satım Niyeti
[KCHOL] Bofa içinden geçti hissenin 5 milyon lotdan fazla satış yaptı ykb da kendi tahtasında satış tarafindaydi.,Genel Bilgi/Durum
[KCHOL] 183 mü? 😂176 'yı bir türlü aşamadı. Artık zenginin dahada zenginleşme yılu bu !!!,Genel Bilgi/Durum
[KCHOL] Haftaya ne olur sizce,Piyasa Trend/Tahmin
[KCHOL] Endex yeşil koç yine kırmızı küçük yatırmcıyı bitirdiniz,Genel Bilgi/Durum
[KCHOL] Bitmiş midir bofanin satışı? kaç gün oldu,Genel Bilgi/Durum
[KCHOL] bir taraftan aliyordur,Piyasa Trend/Tahmin
[KCHOL] frotodan sonra holdinginde içinden geçen bofa,Genel Bilgi/Durum
[KCHOL] Bofa derdi ne kopek gibi satıyor,Genel Bilgi/Durum
"[KCHOL] Yine, yeniden boşa geçen bir gün!",Genel Bilgi/Durum
[KCHOL] ortalama maliyetim 194 :(,Genel Bilgi/Durum
[KCHOL] sradaki tavanci DERHL gidiyor ytd.,Piyasa Trend/Tahmin
[KCHOL] bu hisse 145 lere bile gelebilir birturlü atamıyor kendini 180 lere ben sunu bilirim kim internette tv de bır hisseyi övüyorsa o hisseden kacacaksın,Piyasa Trend/Tahmin
"[KCHOL] Ben 2 gün önce aldım. Takip ettiğim kadarıyla, endeksle bire bir aynı hareket ediyor.",Alım-Satım Niyeti
[KCHOL] piyasa çok sığ yabancı olmadığından bist 30 hisseler anlamlı yükselişler olmuyor,Risk ve Haber Analizi
[KCHOL] Minikkiz Broker bist 30 zaten lokomotif tir koç ta blokomotifin başı zaten,Genel Bilgi/Durum
[KCHOL] 6 aydır soygun yapıyor 170 175 arası al sat ile,Genel Bilgi/Durum
[KCHOL] Endeks +5 yapsın bu +2 zor yapıyor,Genel Bilgi/Durum
[KCHOL] Endeks biraz kızarsın -3 yapıyor almayın aldırmayın sakın sakın tuzağa gelmeyin,Piyasa Trend/Tahmin
[KCHOL] 3 masa 3 sandalye şirketler koptu gitti yatacak yeriniz yokkk,Genel Bilgi/Durum
[KCHOL] bir bok olmaz bundan boktan bir şirket çöp yani,Genel Bilgi/Durum
[KCHOL] 170 ten al 176 sat 6 aydır aynı film,Genel Bilgi/Durum
[KCHOL] 6 aydır birisi treder ediyor paranın içinden geçiyor her gün aynı tas aynı hamam,Genel Bilgi/Durum
[KCHOL] Sermaye artırımı için Koç holding hissesi olanlar herhangi bir şey yapması gerekiyormu.,Risk ve Haber Analizi
[KCHOL] Tahsisli o bizlik bişey değil,Risk ve Haber Analizi
[KCHOL] Bofa satışta kapanışa doğru alır umrarım,Piyasa Trend/Tahmin
[KCHOL] Bu sermaye artırımı için para ödücekmiyiz,Risk ve Haber Analizi
[KCHOL] koçla alaksi yok haberi iyi oku mal ondan sonra yorum yap,Risk ve Haber Analizi
[KCHOL] BOFA bugün alırsa yükselir satarsa düşer. Hissenin ve borsanın tek olayı bu maalesef,Piyasa Trend/Tahmin
[KCHOL] Aracı verdim senin yüzünden artanlada geri senden aldım zararımı cıkartayım kurtulayım diye,Alım-Satım Niyeti
[KCHOL] Bir kaç dakikaiçinde bofa satışa geçecek alışları iyice azaltı dikkat edin ytd,Piyasa Trend/Tahmin
[KCHOL] Ogün. Mükemmel bir ev alıyordum bugün bir hiç,Genel Bilgi/Durum
[KCHOL] 40 bin lotu 1 yıl taşı bugün zarsrla veröek zorundayım allah belanı versin,Alım-Satım Niyeti
